idx name E N U flagged
43 SB05-01 3.935 10.2101 0.0438 False
44 SB05-02 2.2053 7.8373 0.013 False
45 SB05-03 0.5014 6.908 0.0109 False
46 SB05-04 2.058 5.8835 0.0255 False
47 SB05-05 2.6812 3.2416 0.0274 False
48 SB05-06 4.523 3.516 0.0693 False
49 SB05-07 4.1355 6.2343 0.0671 False
50 SB05-08 4.2707 8.0286 0.0135 False
51 SB05-09 7.2547 7.5182 0.0348 False
52 SB05-10 5.932 8.6565 0.0311 False
53 SB06-01 -12.6476 12.2411 -0.0139 False
54 SB06-02 -12.273 14.5529 -0.0378 False
55 SB06-03 -14.4653 10.7958 0.0484 False
56 SB06-04 -16.7746 9.036 0.0236 False
57 SB06-05 -16.0292 7.4707 -0.0209 False
58 SB06-06 -13.3377 9.4769 0.016 False
59 SB06-07 -13.9489 7.6347 -0.02 False
60 SB06-08 -12.0528 5.5588 -0.0196 False
61 SB06-09 -10.4177 6.2069 -0.0231 False
62 SB06-10 -12.152 8.0711 -0.0137 False
63 SB06-11 -11.7063 10.7331 -0.023 False
64 SB07-01 -6.8709 6.6482 -0.0557 False
65 SB07-02 -8.661 6.818 -0.0318 False
66 SB07-03 -6.9806 4.4849 -0.0418 False
67 SB07-04 -9.6751 4.1829 -0.031 False
68 SB07-05 -9.697 1.4958 -0.0354 False
69 SB07-06 -7.3044 2.237 -0.059 False
70 SB07-07 -6.6187 0.5507 -0.092 False
71 SB07-08 -3.3187 0.7266 -0.0716 False
72 SB07-09 -5.408 2.965 -0.0817 False
73 SB07-10 -3.4337 3.1378 -0.0423 False
74 SB07-11 -5.3599 5.3436 -0.0482 False
75 SB08-01 -13.7608 4.2137 -0.032 False
76 SB08-02 -15.407 5.6322 -0.0003 False
77 SB08-03 -16.9795 4.9336 -0.0149 False
78 SB08-04 -17.1696 3.1285 -0.015 False
79 SB08-05 -18.3878 1.6299 -0.0219 False
80 SB08-06 -15.078 1.8542 -0.0622 False
81 SB08-07 -13.5428 0.874 -0.0681 False
82 SB08-08 -11.5558 1.2754 -0.0572 False
83 SB08-09 -12.7464 2.624 -0.0241 False
84 SB08-10 -11.0065 2.9981 0.0103 False
85 SB09-01 -7.3805 -1.3155 -0.0687 False
86 SB09-02 -8.4004 0.2243 -0.0639 False
87 SB09-03 -10.1339 -0.3089 -0.0374 False
88 SB09-04 -11.5724 -2.2103 -0.0733 False
89 SB09-05 -8.0753 -3.1082 -0.0336 False
90 SB09-06 -9.6088 -4.9549 -0.0754 False
91 SB09-07 -8.0512 -5.9875 -0.0436 False
92 SB09-08 -6.9091 -4.5587 -0.0536 False
93 SB09-09 -5.9467 -2.3984 -0.0564 False
94 SB09-10 -3.2597 -1.7582 -0.016 False
95 SB09-11 -4.9081 -0.288 -0.0758 False
96 SB10-01 -14.6506 -0.431 -0.067 False
97 SB10-02 -16.3885 0.5844 -0.0554 False
98 SB10-03 -19.3798 -0.5728 -0.0158 False
99 SB10-04 -17.036 -1.8115 -0.0582 False
100 SB10-05 -18.4393 -5.1009 -0.06 False
101 SB10-06 -15.357 -2.6268 -0.1086 False
102 SB10-07 -16.3347 -5.052 -0.0984 False
103 SB10-08 -14.165 -3.9599 -0.091 False
104 SB10-09 -11.3703 -4.8387 -0.0911 False
105 SB10-10 -13.3539 -1.7852 -0.0923 False
106 SB10-11 -12.0774 -0.5018 -0.0713 False
107 SB11-01 -12.2885 -7.1244 -0.1041 False
108 SB11-02 -13.8377 -6.2097 -0.079 False
109 SB11-03 -13.6985 -8.9676 -0.1259 False
110 SB11-04 -16.2745 -9.0955 -0.086 False
111 SB11-05 -15.233 -10.6488 -0.0831 False
112 SB11-06 -12.857 -12.0111 -0.092 False
113 SB11-07 -12.5698 -13.9954 -0.0774 False
114 SB11-08 -11.831 -8.8096 -0.1093 False
115 SB11-09 -9.7428 -8.6439 -0.1109 False
116 SB11-10 -9.744 -6.766 -0.0772 False
117 SB12-01 -5.665 -11.396 -0.0191 False
118 SB12-02 -7.8162 -10.3351 -0.0554 False
119 SB12-03 -9.6534 -10.4581 -0.0838 False
120 SB12-04 -7.9245 -12.2115 -0.0333 False
121 SB12-05 -11.2426 -11.2397 -0.0742 False
122 SB12-06 -10.5881 -13.8247 -0.0629 False
123 SB12-07 -9.0652 -14.7892 -0.0374 False
124 SB12-08 -11.5881 -15.5157 -0.0525 False
125 SB12-09 -7.402 -17.2577 -0.0285 False
126 SB12-10 -7.112 -15.1938 -0.0323 False
127 SB12-11 -4.1913 -10.4018 -0.0256 False
128 SB13-01 0.063 -12.0111 0.0401 False
129 SB13-02 -2.4972 -13.5154 0.0226 False
130 SB13-03 -4.8005 -13.9044 0.0043 False
131 SB13-04 -3.3792 -15.0769 -0.0082 False
132 SB13-05 -5.5322 -15.9469 -0.0264 False
133 SB13-06 -2.5927 -17.052 -0.0297 False
134 SB13-07 -0.9663 -16.2936 0.0087 False
135 SB13-08 -0.1609 -19.4842 -0.0317 False
136 SB13-09 1.0315 -17.204 0.0043 False
137 SB13-10 0.4302 -15.0165 0.0288 False
138 SB13-11 1.1057 -13.3841 0.0334 False
139 SB14-01 5.8178 -12.2785 0.014 False
140 SB14-02 5.6431 -15.2696 0.0419 False
141 SB14-03 4.0978 -12.1167 0.0705 False
142 SB14-04 2.8891 -13.6112 0.0739 False
143 SB14-05 2.1839 -15.744 0.0266 False
144 SB14-06 3.8589 -15.4229 0.0503 False
145 SB14-07 2.7064 -17.7986 0.0381 False
146 SB14-08 6.4707 -17.9274 0.0685 False
147 SB14-09 7.1978 -16.2874 0.0565 False
148 SB14-10 8.9843 -15.9697 0.067 False
149 SB14-11 7.9664 -14.3156 0.0494 False
150 SB15-01 -3.3827 -4.2673 -0.0232 False
151 SB15-02 -3.5851 -7.2354 -0.0691 False
152 SB15-03 -5.1221 -4.5289 -0.0414 False
153 SB15-04 -5.2782 -6.5322 -0.0225 False
154 SB15-05 -7.8105 -7.8407 -0.0388 False
155 SB15-06 -6.2002 -9.1722 -0.0329 False
156 SB15-07 -3.5844 -12.0975 -0.003 False
157 SB15-08 -1.0927 -10.4634 0.0119 False
158 SB15-09 -2.6519 -9.5448 -0.009 False
159 SB15-10 -1.8581 -5.733 -0.0202 False
160 SB16-01 3.1175 -6.8974 0.0079 False
161 SB16-02 1.3708 -5.2418 0.0082 False
162 SB16-03 0.3604 -6.6809 -0.0091 False
163 SB16-04 2.1931 -8.3718 -0.0077 False
164 SB16-05 -1.5905 -8.0687 -0.0348 False
165 SB16-06 0.1582 -9.1481 -0.0013 False
166 SB16-07 2.2702 -11.9779 0.0286 False
167 SB16-08 3.5683 -9.5474 0.0441 False
168 SB16-09 5.9808 -10.5333 0.0293 False
169 SB16-10 5.3653 -7.9587 0.0098 False
170 SB16-11 6.8471 -8.9467 0.0234 False
171 SB17-01 12.3663 -9.4345 0.0266 False
172 SB17-02 9.559 -8.5799 0.0354 False
173 SB17-03 10.6152 -10.1215 0.0371 False
174 SB17-04 8.1168 -10.2593 0.0602 False
175 SB17-05 7.6764 -12.5576 0.0545 False
176 SB17-06 9.3684 -11.6511 0.0562 False
177 SB17-07 10.1725 -13.8182 0.0703 False
178 SB17-08 12.0052 -13.6138 0.0801 False
179 SB17-09 12.0086 -11.8166 0.0292 False
180 SB17-10 15.3625 -11.754 0.0418 False
181 SB18-01 0.9725 0.8264 -0.0194 False
182 SB18-02 -1.6319 2.94 -0.0423 False
183 SB18-03 -1.617 1.1109 -0.0596 False
184 SB18-04 -1.6256 -0.665 -0.044 False
185 SB18-05 -1.0992 -2.9076 -0.0275 False
186 SB18-06 0.1492 -1.4745 -0.0616 False
187 SB18-07 -0.3585 -4.7988 -0.0245 False
188 SB18-08 1.7591 -3.4455 -0.0149 False
189 SB18-09 2.1613 -0.4761 -0.0144 False
190 SB18-10 3.3094 1.5211 0.0146 False
191 SB18-11 0.9423 3.3533 -0.0293 False
192 SB19-01 3.9331 -0.4361 0.0112 False
193 SB19-02 5.9037 -1.3357 0.0354 False
194 SB19-03 4.7043 -3.595 0.01 False
195 SB19-04 3.3622 -4.926 0.008 False
196 SB19-05 6.9804 -3.7777 0.0499 False
197 SB19-06 6.6078 -5.5565 0.0471 False
198 SB19-07 8.2225 -6.2849 0.043 False
199 SB19-08 8.8589 -3.8965 0.0403 False
200 SB19-09 10.4047 -5.6541 0.0631 False
201 SB19-10 10.0408 -2.5971 0.0305 False
202 SB19-11 11.7 -1.8519 0.026 False
203 SB20-01 15.1307 -4.6765 0.0181 False
204 SB20-02 13.9486 -3.3851 0.048 False
205 SB20-03 11.4627 -4.1228 0.0173 False
206 SB20-04 12.8566 -5.7476 0.0362 False
207 SB20-05 11.6716 -7.787 0.0296 False
208 SB20-06 14.1859 -8.3017 0.0581 False
209 SB20-07 13.9678 -10.369 0.0614 False
210 SB20-08 16.2052 -9.3212 0.0474 False
211 SB20-09 15.3788 -6.696 0.0198 False
212 SB20-10 18.1715 -4.1241 0.0554 False
213 SB21-01 8.9669 6.7461 0.0346 False
214 SB21-02 7.8646 4.8809 0.0173 False
215 SB21-03 5.8642 5.943 0.0447 False
216 SB21-04 6.6471 3.3895 0.035 False
217 SB21-05 5.1066 0.9336 0.0417 False
218 SB21-06 6.8205 0.2061 0.0393 False
219 SB21-07 7.9038 -1.2865 0.0537 False
220 SB21-08 8.0811 1.463 0.0474 False
221 SB21-09 9.3761 -0.1783 0.0386 False
222 SB21-10 10.3063 3.2605 0.0472 False
223 SB21-11 9.6747 5.0234 0.1047 False
224 SB22-01 16.6697 3.1797 0.034 False
225 SB22-02 14.5177 1.9048 0.03 False
226 SB22-03 12.2292 2.9241 0.0453 False
227 SB22-04 11.8113 1.116 0.0396 False
228 SB22-05 13.07 -0.1048 0.0415 False
229 SB22-06 15.2904 -1.1514 0.006 False
230 SB22-07 16.1393 -2.7584 0.0425 False
231 SB22-08 18.3462 -2.3859 0.0252 False
232 SB22-09 17.6133 -0.2682 0.0435 False
233 SB22-10 18.1856 1.8731 0.037 False
234 SB22-11 15.9385 0.542 0.0401 False
235 SB23-01 14.8002 9.1189 0.0351 False
236 SB23-02 13.0173 9.3094 0.0501 False
237 SB23-03 10.8483 6.7788 0.0593 False
238 SB23-04 13.5367 6.6859 0.055 False
239 SB23-05 13.2194 4.3888 -0.0058 False
240 SB23-06 15.1494 5.8471 0.0538 False
241 SB23-07 14.9657 3.7303 0.0322 False
242 SB23-08 16.7231 4.9582 0.0031 False
243 SB23-09 19.3398 4.1965 0.0203 False
244 SB23-10 17.5613 8.0108 0.0333 False
245 SB24-01 9.3582 15.1741 0.0539 False
246 SB24-02 9.7225 13.1397 0.0527 False
247 SB24-03 7.9129 12.1394 0.0493 False
248 SB24-04 8.5303 10.353 0.0561 False
249 SB24-05 8.7405 8.5802 0.0403 False
250 SB24-06 11.0896 8.5357 0.029 False
251 SB24-07 10.8345 10.974 0.0797 False
252 SB24-08 12.6318 11.1488 0.0553 False
253 SB24-09 14.4511 11.3294 0.0307 False
254 SB24-10 13.5916 13.3413 0.0318 False
255 SB24-11 11.4184 13.6261 0.044 False
