idx name E N U flagged
46 SB05-04 -5.6979 2.5538 -0.0141 False
47 SB05-05 -3.0078 2.9503 -0.0039 False
48 SB05-06 -3.0746 4.823 -0.0156 False
49 SB05-07 -5.7943 4.657 0.004 False
50 SB05-08 -7.6021 4.9223 -0.0162 False
51 SB05-09 -6.8439 7.9145 -0.0109 False
52 SB05-10 -8.0886 6.6925 -0.0341 False
53 SB06-01 -13.3311 -11.5083 -0.0796 False
54 SB06-02 -15.5592 -10.9809 -0.0791 False
55 SB06-03 -12.0509 -13.4684 -0.0377 False
56 SB06-04 -10.4662 -15.883 -0.0102 False
57 SB06-05 -8.8801 -15.3195 -0.0363 False
58 SB06-06 -10.6247 -12.4419 -0.051 False
59 SB06-07 -8.851 -13.2233 -0.044 False
60 SB06-08 -6.6035 -11.4965 -0.0313 False
61 SB06-09 -7.1253 -9.8514 -0.0484 False
62 SB06-10 -9.1318 -11.3986 -0.0453 False
63 SB06-11 -11.6769 -10.7093 -0.0584 False
64 SB07-01 -7.239 -6.2626 -0.0239 False
65 SB07-02 -7.5479 -7.9852 -0.0288 False
66 SB07-03 -5.071 -6.5227 -0.0296 False
67 SB07-04 -4.969 -9.2573 -0.032 False
68 SB07-05 -2.3629 -9.4993 -0.0266 False
69 SB07-06 -2.871 -7.0432 -0.0211 False
70 SB07-07 -1.1343 -6.5253 -0.0256 False
71 SB07-08 -0.9974 -3.2846 0.0091 False
72 SB07-09 -3.3892 -5.1207 -0.0457 False
73 SB07-10 -3.4142 -3.1187 0.0112 False
74 SB07-11 -5.7813 -4.8214 -0.0086 False
75 SB08-01 -5.395 -13.3604 -0.0287 False
76 SB08-02 -6.9655 -14.8098 -0.05 False
77 SB08-03 -6.3919 -16.4491 -0.018 False
78 SB08-04 -4.6679 -16.8454 -0.0116 False
79 SB08-05 -3.2494 -18.153 0.0324 False
80 SB08-06 -3.1308 -14.8576 -0.0156 False
81 SB08-07 -2.102 -13.4262 -0.012 False
82 SB08-08 -2.3094 -11.4083 -0.0249 False
83 SB08-09 -3.7267 -12.4892 -0.013 False
84 SB08-10 -3.964 -10.7221 -0.0341 False
85 SB09-01 0.6411 -7.4772 -0.0109 False
86 SB09-02 -0.9714 -8.3326 -0.0075 False
87 SB09-03 -0.5838 -10.0922 -0.0195 False
88 SB09-04 1.2036 -11.7248 0.0021 False
89 SB09-05 2.42 -8.3203 -0.0247 False
90 SB09-06 4.0656 -9.9805 0.0062 False
91 SB09-07 5.217 -8.5692 0.0308 False
92 SB09-08 3.8863 -7.3109 -0.0115 False
93 SB09-09 1.8559 -6.1178 -0.028 False
94 SB09-10 1.4735 -3.3876 0.0007 False
95 SB09-11 -0.1446 -4.8706 -0.0057 False
96 SB10-01 -0.8623 -14.6134 -0.0219 False
97 SB10-02 -2.0325 -16.2498 0.014 False
98 SB10-03 -1.1824 -19.3754 0.0283 False
99 SB10-04 0.2702 -17.1434 0.0567 False
100 SB10-05 3.4114 -18.838 0.0518 False
101 SB10-06 1.2223 -15.5517 0.0434 False
102 SB10-07 3.5765 -16.7107 0.0626 False
103 SB10-08 2.7089 -14.4444 0.0488 False
104 SB10-09 3.7954 -11.7321 0.0237 False
105 SB10-10 0.5957 -13.4401 0.016 False
106 SB10-11 -0.5605 -12.1126 -0.0438 False
107 SB11-01 6.0015 -12.8519 0.0419 False
108 SB11-02 4.9361 -14.3196 0.0535 False
109 SB11-03 7.7449 -14.4596 0.0662 False
110 SB11-04 7.6227 -16.9673 0.0962 False
111 SB11-05 9.2186 -16.12 0.0962 False
112 SB11-06 10.8091 -13.876 0.0948 False
113 SB11-07 12.8414 -13.7188 0.0569 False
114 SB11-08 7.758 -12.5844 0.0423 False
115 SB11-09 7.737 -10.4611 0.0408 False
116 SB11-10 5.9337 -10.2747 0.0299 False
117 SB12-01 10.8562 -6.6385 0.035 False
118 SB12-02 9.6293 -8.7139 0.0428 False
119 SB12-03 9.6059 -10.563 0.0221 False
120 SB12-04 11.4574 -8.9749 0.051 False
121 SB12-05 10.1957 -12.1842 0.0627 False
122 SB12-06 12.865 -11.803 0.1167 False
123 SB12-07 13.9128 -10.3322 0.0963 False
124 SB12-08 14.4546 -12.9375 0.0845 False
125 SB12-09 16.5269 -8.8903 0.0393 False
126 SB12-10 14.4785 -8.4347 0.0859 False
127 SB12-11 9.921 -5.1664 -0.0051 False
128 SB13-01 11.9614 -1.0061 0.0679 False
129 SB13-02 13.2553 -3.7193 0.0529 False
130 SB13-03 13.4455 -6.0336 0.063 False
131 SB13-04 14.7092 -4.7024 0.0781 False
132 SB13-05 15.4357 -6.9427 0.0685 False
133 SB13-06 16.7456 -4.1025 0.0892 False
134 SB13-07 16.1449 -2.4015 0.0837 False
135 SB13-08 19.3668 -1.9264 0.0445 False
136 SB13-09 17.2205 -0.54 0.0878 False
137 SB13-10 14.9828 -0.8933 0.0916 False
138 SB13-11 13.4147 -0.0861 0.0634 False
139 SB14-01 12.7688 4.7054 0.0176 False
140 SB14-02 15.6273 4.2782 0.071 False
141 SB14-03 12.387 2.9743 0.0229 False
142 SB14-04 13.8491 1.62 0.0592 False
143 SB14-05 15.8534 0.7396 0.0943 False
144 SB14-06 15.6925 2.4842 0.0706 False
145 SB14-07 17.9792 1.124 0.0566 False
146 SB14-08 18.4149 4.824 0.0537 False
147 SB14-09 16.8678 5.7388 0.0666 False
148 SB14-10 16.699 7.5702 0.0695 False
149 SB14-11 14.9543 6.6837 0.0357 False
150 SB15-01 3.9554 -3.7293 0.0005 False
151 SB15-02 6.8998 -4.2822 0.0286 False
152 SB15-03 4.1213 -5.5431 0.0124 False
153 SB15-04 6.08 -5.7701 -0.0042 False
154 SB15-05 7.1111 -8.5139 0.0431 False
155 SB15-06 8.6278 -7.0069 -0.0032 False
156 SB15-07 11.7339 -4.6188 0.0486 False
157 SB15-08 10.3357 -2.0643 0.0179 False
158 SB15-09 9.3116 -3.4782 0.0191 False
159 SB15-10 5.5544 -2.3495 0.015 False
160 SB16-01 7.1538 2.5167 0.0236 False
161 SB16-02 5.3283 0.9011 0.009 False
162 SB16-03 6.6897 -0.2067 0.0173 False
163 SB16-04 8.5118 1.409 0.0143 False
164 SB16-05 7.8593 -2.3217 0.0252 False
165 SB16-06 9.1268 -0.6262 0.0175 False
166 SB16-07 12.0901 1.1678 0.0259 False
167 SB16-08 9.852 2.6847 -0.0188 False
168 SB16-09 11.0239 5.0474 0.0259 False
169 SB16-10 8.3163 4.6256 -0.0126 False
170 SB16-11 9.5186 6.0555 0.0221 False
171 SB17-01 10.4558 11.4044 0.0019 False
172 SB17-02 9.3942 8.7382 0.0007 False
173 SB17-03 10.9847 9.6639 0.0289 False
174 SB17-04 10.9303 7.1553 0.0249 False
175 SB17-05 13.1827 6.5553 0.0053 False
176 SB17-06 12.4553 8.2448 0.0361 False
177 SB17-07 14.7057 8.9124 0.0598 False
178 SB17-08 14.6393 10.7015 0.0582 False
179 SB17-09 12.8467 10.9106 0.0506 False
180 SB17-10 13.0507 14.2622 0.0462 False
181 SB18-01 -0.7478 1.0162 0.0196 False
182 SB18-02 -3.0982 -1.3813 -0.002 False
183 SB18-03 -1.2684 -1.5297 0.0194 False
184 SB18-04 0.525 -1.6601 0.0244 False
185 SB18-05 2.7715 -1.368 -0.0019 False
186 SB18-06 1.4902 0.0455 0.018 False
187 SB18-07 4.6952 -0.7345 -0.0147 False
188 SB18-08 3.5129 1.447 -0.047 False
189 SB18-09 0.6421 2.1048 0.0378 False
190 SB18-10 -1.1846 3.4187 0.0324 False
191 SB18-11 -3.2517 1.2608 0.0127 False
192 SB19-01 0.7827 3.9091 0.0242 False
193 SB19-02 1.8611 5.7818 0.008 False
194 SB19-03 3.9773 4.3481 0.0169 False
195 SB19-04 5.1923 2.93 0.0044 False
196 SB19-05 4.3571 6.6311 0.0042 False
197 SB19-06 6.0954 6.0723 0.0293 False
198 SB19-07 6.9817 7.6353 0.0471 False
199 SB19-08 4.6514 8.4917 -0.0033 False
200 SB19-09 6.5385 9.8725 -0.0093 False
201 SB19-10 3.4682 9.7705 0.0181 False
202 SB19-11 2.8772 11.4888 0.0176 False
203 SB20-01 6.0117 14.6409 0.017 False
204 SB20-02 4.5892 13.6049 0.0196 False
205 SB20-03 5.1217 11.072 0.0015 False
206 SB20-04 6.8362 12.2734 0.0267 False
207 SB20-05 8.8031 10.8984 0.0154 False
208 SB20-06 9.5459 13.419 0.0358 False
209 SB20-07 11.5411 12.9805 -0.0008 False
210 SB20-08 10.6948 15.3114 0.0236 False
211 SB20-09 8.0176 14.7427 0.0033 False
212 SB20-10 5.7437 17.7205 -0.0022 False
213 SB21-01 -5.966 9.5562 -0.0316 False
214 SB21-02 -4.1736 8.2833 0.0383 False
215 SB21-03 -5.3945 6.3902 -0.0084 False
216 SB21-04 -2.7686 6.9671 -0.0147 False
217 SB21-05 -0.4393 5.1462 0.0147 False
218 SB21-06 0.3657 6.7895 0.0215 False
219 SB21-07 1.9974 7.6838 0.0358 False
220 SB21-08 -0.7705 8.1504 -0.0002 False
221 SB21-09 1.0242 9.2873 -0.0119 False
222 SB21-10 -2.3428 10.5521 0.0422 False
223 SB21-11 -4.1228 10.0609 0.0334 False
224 SB22-01 -1.7099 16.8753 0.0713 False
225 SB22-02 -0.616 14.6384 0.0667 False
226 SB22-03 -1.8263 12.4925 0.0599 False
227 SB22-04 -0.0539 11.8971 0.025 False
228 SB22-05 1.2806 12.9874 0.04 False
229 SB22-06 2.4878 15.1301 0.0075 False
230 SB22-07 4.1918 15.7974 0.0271 False
231 SB22-08 3.97 18.0581 0.0294 False
232 SB22-09 1.7773 17.489 0.0431 False
233 SB22-10 -0.2881 18.2773 0.055 False
234 SB22-11 0.9225 15.9505 0.0568 False
235 SB23-01 -7.7396 15.5177 -0.028 False
236 SB23-02 -8.1253 13.777 -0.0355 False
237 SB23-03 -5.7898 11.4356 -0.0224 False
238 SB23-04 -5.4123 14.0661 -0.0022 False
239 SB23-05 -3.1957 13.6035 0.0499 False
240 SB23-06 -4.4916 15.6151 0.0132 False
241 SB23-07 -2.3937 15.2342 0.0508 False
242 SB23-08 -3.4338 17.0845 0.0137 False
243 SB23-09 -2.451 19.6114 0.045 False
244 SB23-10 -6.4275 18.2017 -0.0232 False
245 SB24-01 -14.3073 10.6609 -0.0628 False
246 SB24-02 -12.1881 10.8054 -0.0708 False
247 SB24-03 -11.4129 8.9443 -0.0526 False
248 SB24-04 -9.5394 9.3698 -0.0778 False
249 SB24-05 -7.7705 9.4978 -0.0416 False
250 SB24-06 -7.5187 11.8156 -0.0332 False
251 SB24-07 -9.9576 11.7811 -0.0434 False
252 SB24-08 -9.9806 13.5341 -0.0597 False
253 SB24-09 -9.9875 15.4073 -0.0491 False
254 SB24-10 -12.0891 14.7172 -0.053 False
255 SB24-11 -12.5457 12.6082 -0.0512 False
