idx name E N U flagged
44 sb04-5 -1.457 -7.464 -0.055 False
45 sb04-6 -1.03 -5.633 -0.032 False
46 sb04-7 -3.833 -7.358 -0.051 False
47 sb04-8 -2.926 -4.517 -0.02 False
48 sb06-4 6.253 -17.984 -0.029 False
49 sb06-5 6.802 -16.314 -0.046 False
50 sb06-6 3.432 -16.012 -0.03 False
51 sb06-7 5.103 -15.032 -0.037 False
52 sb06-8 5.081 -12.199 -0.042 False
53 sb06-9 3.472 -11.608 -0.05 False
54 sb06-10 3.503 -14.189 -0.04 False
55 sb06-11 1.386 -15.799 -0.039 False
56 sb05-6 -5.717 0.461 -0.046 False
57 sb05-7 -7.226 -1.787 -0.061 False
58 sb05-8 -8.564 -3.034 -0.032 False
59 sb05-9 -10.459 -0.662 -0.022 False
60 sb05-10 -10.229 -2.399 0.034 False
61 sb06-1 1.082 -17.547 -0.029 False
62 sb06-2 -0.792 -19.062 -0.003 False
63 sb06-3 3.418 -17.721 -0.038 False
64 sb07-9 1.993 -5.82 -0.011 False
65 sb07-10 0.375 -4.624 -0.016 False
66 sb07-11 0.349 -7.538 -0.052 False
67 sb08-1 7.314 -12.395 -0.016 False
68 sb08-2 7.561 -14.527 -0.003 False
69 sb08-3 9.221 -15.078 -0.005 False
70 sb08-4 10.52 -13.906 0.037 False
71 sb08-5 12.478 -13.611 0.035 False
72 sb07-1 0.569 -9.588 -0.057 False
73 sb07-2 1.794 -10.867 -0.058 False
74 sb07-3 2.092 -8.015 -0.05 False
75 sb07-4 4.322 -9.594 -0.031 False
76 sb07-5 6.152 -7.648 -0.022 False
77 sb07-6 3.834 -6.587 -0.013 False
78 sb07-7 4.483 -4.886 0.018 False
79 sb07-8 1.974 -2.763 -0.003 False
80 sb09-4 10.038 -6.189 0.024 False
81 sb09-5 8.067 -3.15 0.039 False
82 sb09-6 10.435 -2.825 0.034 False
83 sb09-7 9.928 -1.043 0.054 False
84 sb09-8 8.194 -1.366 0.038 False
85 sb09-9 6.024 -2.255 0.034 False
86 sb09-10 3.606 -0.9 0.025 False
87 sb09-11 3.817 -3.087 0.022 False
88 sb08-6 9.875 -11.524 0.01 False
89 sb08-7 9.355 -9.796 0.021 False
90 sb08-8 7.693 -8.775 0.008 False
91 sb08-9 7.658 -10.579 -0.007 False
92 sb08-10 6.121 -9.616 -0.014 False
93 sb09-1 6.359 -4.03 0.039 False
94 sb09-2 6.01 -5.853 -0.005 False
95 sb09-3 7.694 -6.609 0.007 False
96 sb10-9 11.676 -4.152 0.047 False
97 sb10-10 11.015 -7.704 0.042 False
98 sb10-11 9.262 -7.814 0.014 False
99 sb11-1 13.838 -3.061 0.045 False
100 sb11-2 14.41 -4.763 0.032 False
101 sb11-3 16.174 -2.648 0.032 False
102 sb11-4 18.139 -4.257 0.035 False
103 sb11-5 18.393 -2.485 0.033 False
104 sb10-1 11.075 -9.585 0.04 False
105 sb10-2 11.707 -11.496 0.034 False
106 sb10-3 14.707 -12.698 0.044 False
107 sb10-4 13.775 -10.205 0.044 False
108 sb10-5 17.055 -8.694 0.053 False
109 sb10-6 13.078 -8.488 0.058 False
110 sb10-7 15.475 -7.302 0.042 False
111 sb10-8 13.083 -6.64 0.026 False
112 sb12-4 14.077 3.618 0.058 False
113 sb12-5 15.895 0.691 0.043 False
114 sb12-6 17.17 3.029 0.051 False
115 sb12-7 16.693 4.775 0.056 False
116 sb12-8 19.039 3.6 0.053 False
117 sb12-9 17.124 7.765 0.05 False
118 sb12-10 15.495 6.314 0.07 False
119 sb12-11 10.134 4.827 0.077 False
120 sb11-6 17.561 0.147 0.046 False
121 sb11-7 18.696 1.797 0.04 False
122 sb11-8 14.745 -1.486 0.047 False
123 sb11-9 12.969 -0.192 0.049 False
124 sb11-10 11.763 -1.584 0.058 False
125 sb12-1 11.845 4.576 0.061 False
126 sb12-2 12.753 2.326 0.059 False
127 sb12-3 14.203 1.187 0.048 False
128 sb13-9 10.859 13.368 0.037 False
129 sb13-10 9.841 11.36 0.042 False
130 sb13-11 8.214 10.555 0.027 False
131 sb14-1 4.018 12.99 -0.021 False
132 sb14-2 6.115 15.065 -0.021 False
133 sb14-3 5.187 11.681 0.003 False
134 sb14-4 7.091 12.0 0.017 False
135 sb14-5 9.05 13.083 0.013 False
136 sb13-1 8.049 8.839 0.008 False
137 sb13-2 11.023 8.273 0.061 False
138 sb13-3 12.981 7.053 0.074 False
139 sb13-4 12.649 8.79 0.065 False
140 sb13-5 14.899 8.065 0.068 False
141 sb13-6 13.442 10.857 0.052 False
142 sb13-7 11.687 11.333 0.049 False
143 sb13-8 13.314 14.245 0.039 False
144 sb15-3 6.878 -0.115 0.047 False
145 sb15-4 8.296 1.325 0.053 False
146 sb15-5 11.065 0.446 0.063 False
147 sb15-6 10.733 2.556 0.058 False
148 sb15-7 10.841 6.513 0.064 False
149 sb15-8 7.886 6.938 0.043 False
150 sb15-9 8.401 5.265 0.073 False
151 sb15-10 5.22 2.977 0.047 False
152 sb14-6 7.547 13.965 -0.007 False
153 sb14-7 10.044 14.957 0.018 False
154 sb14-8 7.385 17.607 -0.03 False
155 sb14-9 5.713 16.876 -0.034 False
156 sb14-10 4.14 17.834 -0.045 False
157 sb14-11 3.769 15.915 -0.036 False
158 sb15-1 5.353 0.843 0.038 False
159 sb15-2 7.556 2.921 0.05 False
160 sb16-9 2.679 11.795 -0.009 False
161 sb16-10 1.445 9.478 0.02 False
162 sb16-11 0.964 11.221 0.006 False
163 sb17-1 -2.732 15.31 -0.058 False
164 sb17-2 -1.247 12.793 -0.03 False
165 sb17-3 -1.019 14.628 -0.041 False
166 sb17-4 0.939 13.05 -0.027 False
167 sb17-5 2.827 14.492 -0.042 False
168 sb16-1 2.37 7.207 0.036 False
169 sb16-2 2.548 4.777 0.046 False
170 sb16-3 4.274 5.182 0.048 False
171 sb16-4 4.07 7.672 0.037 False
172 sb16-5 6.635 4.875 0.064 False
173 sb16-6 6.079 6.859 0.045 False
174 sb16-7 6.393 10.344 0.034 False
175 sb16-8 3.837 9.439 0.036 False
176 sb18-4 1.646 -0.546 0.016 False
177 sb18-5 2.797 1.364 0.03 False
178 sb18-6 0.857 1.19 0.021 False
179 sb18-7 3.466 3.293 0.042 False
180 sb18-8 1.056 3.738 0.044 False
181 sb18-9 -1.301 1.792 0.011 False
182 sb18-10 -3.457 1.111 -0.02 False
183 sb18-11 -2.989 -1.846 -0.044 False
184 sb17-6 0.993 14.923 -0.037 False
185 sb17-7 1.868 17.07 -0.041 False
186 sb17-8 0.384 18.15 -0.057 False
187 sb17-9 -0.906 16.834 -0.061 False
188 sb17-10 -3.396 19.051 -0.05 False
189 sb18-1 -1.276 -0.007 -0.01 False
190 sb18-2 -0.818 -3.294 -0.007 False
191 sb18-3 0.42 -1.922 -0.02 False
192 sb19-9 -3.89 11.224 -0.015 False
193 sb19-10 -5.692 8.724 -0.02 False
194 sb19-11 -7.397 9.248 -0.026 False
195 sb20-1 -7.982 13.667 -0.051 False
196 sb20-2 -8.006 11.851 -0.048 False
197 sb20-3 -5.691 10.777 -0.015 False
198 sb20-4 -5.604 12.881 -0.034 False
199 sb20-5 -3.331 13.626 -0.037 False
200 sb19-1 -2.594 2.983 0.015 False
201 sb19-2 -3.432 4.976 -0.001 False
202 sb19-3 -1.034 5.832 0.047 False
203 sb19-4 0.812 5.886 0.048 False
204 sb19-5 -2.628 7.481 0.027 False
205 sb19-6 -1.143 8.552 0.034 False
206 sb19-7 -1.841 10.157 0.009 False
207 sb19-8 -3.883 8.849 0.001 False
208 sb21-4 -7.196 2.04 -0.037 False
209 sb21-5 -4.389 2.798 -0.018 False
210 sb21-6 -5.147 4.456 -0.003 False
211 sb21-7 -4.926 6.286 0.014 False
212 sb21-8 -6.914 4.343 -0.015 False
213 sb21-9 -6.764 6.446 0.001 False
214 sb21-10 -9.788 4.551 -0.017 False
215 sb21-11 -10.469 2.831 -0.012 False
216 sb20-6 -4.866 15.71 -0.065 False
217 sb20-7 -3.306 17.08 -0.062 False
218 sb20-8 -5.663 17.803 -0.066 False
219 sb20-9 -6.781 15.273 -0.076 False
220 sb20-10 -10.58 15.331 -0.062 False
221 sb21-1 -11.197 1.052 -0.016 False
222 sb21-2 -9.119 1.756 -0.018 False
223 sb21-3 -8.349 -0.366 -0.035 False
224 sb22-9 -12.839 12.074 -0.043 False
225 sb22-10 -14.696 10.87 -0.014 False
226 sb22-11 -12.102 10.384 -0.053 False
227 sb23-1 -17.058 3.261 0.051 False
228 sb23-2 -15.866 1.913 0.047 False
229 sb23-3 -12.593 2.375 0.02 False
230 sb23-4 -14.488 4.229 0.009 False
231 sb23-5 -12.715 5.715 0.003 False
232 sb22-1 -14.465 8.938 -0.01 False
233 sb22-2 -11.973 8.405 -0.035 False
234 sb22-3 -10.994 6.147 -0.01 False
235 sb22-4 -9.461 7.2 -0.018 False
236 sb22-5 -9.545 8.911 -0.031 False
237 sb22-6 -10.521 11.168 -0.06 False
238 sb22-7 -10.012 12.931 -0.049 False
239 sb22-8 -11.929 14.132 -0.047 False
240 sb24-4 -13.321 -1.874 0.019 False
241 sb24-5 -12.229 -0.396 0.005 False
242 sb24-6 -13.936 1.189 0.012 False
243 sb24-7 -15.381 -0.79 0.045 False
244 sb24-8 -16.824 0.326 0.044 False
245 sb24-9 -18.287 1.416 0.008 False
246 sb24-10 -18.972 -0.656 0.027 False
247 sb24-11 -17.641 -2.379 0.044 False
248 sb23-6 -15.147 5.905 0.016 False
249 sb23-7 -13.561 7.344 -0.013 False
250 sb23-8 -15.678 7.637 0.0 False
251 sb23-9 -17.081 9.961 -0.004 False
252 sb23-10 -18.327 5.934 0.001 False
253 sb24-1 -17.172 -4.909 0.032 False
254 sb24-2 -16.029 -3.12 0.045 False
255 sb24-3 -14.016 -3.589 0.029 False
