idx name E N U flagged
94 SB09-10 -3.3635 1.4803 0.0153 False
95 SB09-11 -3.1884 3.7289 0.0195 False
96 SB10-01 -9.2469 11.3263 -0.0268 False
97 SB10-02 -9.4919 13.362 0.0052 False
98 SB10-03 -12.2275 15.0835 0.007 False
99 SB10-04 -11.7734 12.4177 -0.0065 False
100 SB10-05 -15.2389 11.538 0.0316 False
101 SB10-06 -11.4094 10.6469 0.001 False
102 SB10-07 -13.9375 9.9183 -0.0056 False
103 SB10-08 -11.7092 8.8294 -0.0144 False
104 SB10-09 -10.7338 6.0902 -0.0111 False
105 SB10-10 -9.4838 9.5126 0.0015 False
106 SB10-11 -7.7785 9.3313 -0.0148 False
107 SB11-01 -13.109 5.4302 0.0004 False
108 SB11-02 -13.3608 7.2256 -0.0127 False
109 SB11-03 -15.4772 5.4266 -0.0141 False
110 SB11-04 -17.076 7.3033 -0.0494 False
111 SB11-05 -17.6894 5.646 -0.0227 False
112 SB11-06 -17.3341 2.9703 -0.0337 False
113 SB11-07 -18.7464 1.5386 -0.0563 False
114 SB11-08 -14.2232 4.0461 -0.0279 False
115 SB11-09 -12.7666 2.4929 0.0048 False
116 SB11-10 -11.321 3.6237 0.0124 False
117 SB12-01 -12.4881 -2.4355 -0.0419 False
118 SB12-02 -12.9851 -0.0689 -0.0213 False
119 SB12-03 -14.2079 1.3117 -0.0245 False
120 SB12-04 -14.4999 -1.1117 -0.0236 False
121 SB12-05 -15.7969 2.136 -0.0152 False
122 SB12-06 -17.4571 0.0078 -0.0245 False
123 SB12-07 -17.2352 -1.7862 -0.0131 False
124 SB12-08 -19.3427 -0.2178 -0.0262 False
125 SB12-09 -18.1794 -4.6094 0.005 False
126 SB12-10 -16.3859 -3.53 0.0529 False
127 SB12-11 -10.8509 -2.9512 -0.0188 False
128 SB13-01 -9.4818 -7.2996 0.0063 False
129 SB13-02 -12.2688 -6.2064 0.0106 False
130 SB13-03 -13.9633 -4.6794 -0.0003 False
131 SB13-04 -14.0123 -6.4601 -0.0118 False
132 SB13-05 -16.0528 -5.3042 0.005 False
133 SB13-06 -15.1469 -8.3017 -0.0165 False
134 SB13-07 -13.4986 -9.1681 -0.0353 False
135 SB13-08 -15.5951 -11.7138 0.009 False
136 SB13-09 -13.0388 -11.2133 -0.0148 False
137 SB13-10 -11.6745 -9.5164 -0.0189 False
138 SB13-11 -9.9296 -8.9984 -0.0333 False
139 SB14-01 -6.2224 -12.0816 -0.0156 False
140 SB14-02 -8.6567 -13.7676 -0.0246 False
141 SB14-03 -7.1477 -10.6032 -0.0142 False
142 SB14-04 -9.0871 -10.5885 -0.0237 False
143 SB14-05 -11.1948 -11.3058 -0.052 False
144 SB14-06 -9.9177 -12.426 -0.0644 False
145 SB14-07 -12.5256 -12.9648 -0.0009 False
146 SB14-08 -10.3511 -16.051 -0.0059 False
147 SB14-09 -8.5807 -15.6392 -0.0128 False
148 SB14-10 -7.2328 -16.8605 -0.0447 False
149 SB14-11 -6.5286 -15.0294 -0.0177 False
150 SB15-01 -5.4244 0.0901 -0.0035 False
151 SB15-02 -7.9577 -1.5538 -0.0272 False
152 SB15-03 -6.7639 1.3183 0.009 False
153 SB15-04 -8.4095 0.0984 -0.0278 False
154 SB15-05 -10.9546 1.4889 -0.0017 False
155 SB15-06 -11.0907 -0.6535 -0.0448 False
156 SB15-07 -11.7776 -4.5021 0.0168 False
157 SB15-08 -8.9968 -5.4644 -0.0009 False
158 SB15-09 -9.2098 -3.7242 -0.0184 False
159 SB15-10 -5.6639 -2.0128 -0.0228 False
160 SB16-01 -3.561 -6.6703 -0.0174 False
161 SB16-02 -3.342 -4.2971 -0.0311 False
162 SB16-03 -5.0672 -4.3685 -0.036 False
163 SB16-04 -5.3472 -6.8302 0.0055 False
164 SB16-05 -7.3469 -3.6257 -0.032 False
165 SB16-06 -7.1401 -5.6832 -0.0101 False
166 SB16-07 -8.1063 -9.0367 -0.0123 False
167 SB16-08 -5.4401 -8.6329 0.0168 False
168 SB16-09 -4.7012 -11.1472 -0.0029 False
169 SB16-10 -3.1457 -9.0914 -0.0216 False
170 SB16-11 -2.9167 -10.8785 -0.0006 False
171 SB17-01 0.0036 -15.4929 -0.062 False
172 SB17-02 -1.0079 -12.8102 0.0108 False
173 SB17-03 -1.5515 -14.5824 -0.023 False
174 SB17-04 -3.2074 -12.6954 -0.0108 False
175 SB17-05 -5.2717 -13.7302 -0.0107 False
176 SB17-06 -3.5859 -14.5312 -0.0324 False
177 SB17-07 -4.8029 -16.4856 -0.0119 False
178 SB17-08 -3.5489 -17.8091 -0.0152 False
179 SB17-09 -2.1344 -16.7322 0.0043 False
180 SB17-10 0.033 -19.3574 -0.0531 False
181 SB18-01 1.2544 -0.2534 -0.0259 False
182 SB18-02 1.3592 3.1019 0.0517 False
183 SB18-03 -0.0842 1.9656 0.0455 False
184 SB18-04 -1.491 0.8336 0.0274 False
185 SB18-05 -2.9523 -0.9026 -0.0113 False
186 SB18-06 -1.0562 -1.0143 -0.0254 False
187 SB18-07 -3.9509 -2.6676 -0.0538 False
188 SB18-08 -1.7559 -3.5044 -0.0671 False
189 SB18-09 0.959 -1.9791 -0.0213 False
190 SB18-10 3.2362 -1.6845 -0.0142 False
191 SB18-11 3.2547 1.2978 0.0295 False
192 SB19-01 2.0766 -3.3826 -0.0228 False
193 SB19-02 2.5492 -5.4956 -0.0387 False
194 SB19-03 0.0176 -5.9121 -0.0305 False
195 SB19-04 -1.8342 -5.6366 -0.0334 False
196 SB19-05 1.287 -7.8033 -0.0341 False
197 SB19-06 -0.388 -8.6101 -0.0266 False
198 SB19-07 0.0342 -10.3336 -0.023 False
199 SB19-08 2.2762 -9.3831 -0.0169 False
200 SB19-09 1.8593 -11.7267 0.0057 False
201 SB19-10 4.0624 -9.5773 -0.0061 False
202 SB19-11 5.6569 -10.3882 -0.0169 False
203 SB20-01 5.4663 -14.8335 0.0003 False
204 SB20-02 5.7587 -13.1119 0.0036 False
205 SB20-03 3.6769 -11.6088 0.004 False
206 SB20-04 3.2776 -13.6484 0.0081 False
207 SB20-05 0.8922 -14.0095 0.0079 False
208 SB20-06 2.0438 -16.3112 -0.0307 False
209 SB20-07 0.2345 -17.3891 -0.0269 False
210 SB20-08 2.4773 -18.5233 -0.0447 False
211 SB20-09 4.0242 -16.2828 -0.0289 False
212 SB20-10 7.7544 -16.9215 -0.0202 False
213 SB21-01 10.8265 -2.9959 0.0024 False
214 SB21-02 8.6536 -3.308 -0.0122 False
215 SB21-03 8.3168 -1.0842 0.0179 False
216 SB21-04 6.7434 -3.3106 0.0144 False
217 SB21-05 3.8292 -3.5236 -0.0259 False
218 SB21-06 4.3346 -5.2687 -0.0427 False
219 SB21-07 3.7445 -7.0343 -0.0339 False
220 SB21-08 6.094 -5.5082 -0.0283 False
221 SB21-09 5.53 -7.5217 -0.0597 False
222 SB21-10 8.8762 -6.2132 -0.0202 False
223 SB21-11 9.8026 -4.6101 -0.0196 False
224 SB22-01 12.6369 -11.3273 -0.0012 False
225 SB22-02 10.318 -10.4007 -0.0022 False
226 SB22-03 9.7525 -7.9497 -0.0231 False
227 SB22-04 8.093 -8.7629 -0.0511 False
228 SB22-05 7.8417 -10.4135 0.0099 False
229 SB22-06 8.4051 -12.8488 0.0152 False
230 SB22-07 7.5933 -14.5144 0.0025 False
231 SB22-08 9.2359 -15.9902 0.0136 False
232 SB22-09 10.4675 -14.1377 -0.0152 False
233 SB22-10 12.5184 -13.2678 -0.0107 False
234 SB22-11 10.1117 -12.3651 -0.0149 False
235 SB23-01 16.2248 -6.2202 -0.0084 False
236 SB23-02 15.2782 -4.6432 0.0164 False
237 SB23-03 11.9638 -4.5296 -0.046 False
238 SB23-04 13.5097 -6.6753 -0.0151 False
239 SB23-05 11.5045 -7.8461 -0.0208 False
240 SB23-06 13.8701 -8.4988 -0.0143 False
241 SB23-07 12.0198 -9.588 -0.0145 False
242 SB23-08 14.0889 -10.2362 -0.0129 False
243 SB23-09 15.0777 -12.7694 -0.0318 False
244 SB23-10 17.0448 -9.034 -0.0387 False
245 SB24-01 17.7719 1.8114 0.0081 False
246 SB24-02 16.3111 0.2786 0.0164 False
247 SB24-03 14.4204 1.1027 0.013 False
248 SB24-04 13.4436 -0.5148 0.014 False
249 SB24-05 12.1097 -1.7701 -0.009 False
250 SB24-06 13.4996 -3.6439 -0.0025 False
251 SB24-07 15.2987 -1.8596 -0.0119 False
252 SB24-08 16.5258 -3.2389 -0.0016 False
253 SB24-09 17.753 -4.6225 -0.0312 False
254 SB24-10 18.8205 -2.6902 0.0016 False
255 SB24-11 17.782 -0.7731 -0.004 False
