idx name E N U flagged
36 SB04-05 -4.7074 -5.957 -0.0053 False
37 SB04-06 -3.4788 -4.5627 0.0036 False
38 SB04-07 -6.7879 -4.7646 -0.0162 False
39 SB04-08 -4.6573 -2.7122 -0.0055 False
40 SB04-09 -8.065 -3.5185 -0.0102 False
41 SB04-10 -9.1588 -2.0175 -0.0365 False
42 SB04-11 -10.2991 -4.1864 -0.0166 False
43 SB05-01 -10.9085 0.1178 -0.0649 False
44 SB05-02 -8.1466 -0.6653 -0.0196 False
45 SB05-03 -6.6639 -1.8978 0.0065 False
46 SB05-04 -6.2436 -0.1369 -0.0214 False
47 SB05-05 -3.9214 1.4307 -0.0134 False
48 SB05-06 -4.8348 3.0587 -0.0081 False
49 SB05-07 -7.2709 1.7417 -0.0317 False
50 SB05-08 -8.9723 1.2034 -0.0217 False
51 SB05-09 -9.5732 4.2328 -0.0213 False
52 SB05-10 -10.1962 2.548 -0.0098 False
53 SB06-01 -7.11 -16.0738 -0.0214 False
54 SB06-02 -9.4207 -16.5767 0.004 False
55 SB06-03 -5.1239 -17.2953 0.0011 False
56 SB06-04 -2.7251 -18.8634 0.0008 False
57 SB06-05 -1.4768 -17.6406 0.0022 False
58 SB06-06 -4.2808 -15.8036 0.0087 False
59 SB06-07 -2.3442 -15.731 -0.0047 False
60 SB06-08 -1.0588 -13.1917 -0.0053 False
61 SB06-09 -2.2206 -11.9518 -0.0051 False
62 SB06-10 -3.3832 -14.201 -0.0086 False
63 SB06-11 -6.0364 -14.6753 0.0064 False
64 SB07-01 -3.8802 -8.7746 0.0127 False
65 SB07-02 -3.4186 -10.4561 -0.0076 False
66 SB07-03 -1.7863 -8.0602 -0.0153 False
67 SB07-04 -0.5455 -10.5353 -0.0155 False
68 SB07-05 1.9267 -9.5902 -0.0072 False
69 SB07-06 0.4173 -7.6472 -0.0086 False
70 SB07-07 1.7667 -6.375 -0.0023 False
71 SB07-08 0.5062 -3.3947 0.0113 False
72 SB07-09 -0.8763 -6.12 -0.0305 False
73 SB07-10 -1.7701 -4.3211 0.0068 False
74 SB07-11 -3.1601 -6.8311 -0.0048 False
75 SB08-01 0.8292 -14.3979 0.0014 False
76 SB08-02 0.0339 -16.359 -0.0229 False
77 SB08-03 1.2535 -17.5976 -0.0039 False
78 SB08-04 2.9857 -17.2073 -0.0002 False
79 SB08-05 4.8215 -17.7937 0.0176 False
80 SB08-06 3.512 -14.7559 -0.0035 False
81 SB08-07 3.8357 -13.0368 -0.0048 False
82 SB08-08 2.7891 -11.2964 -0.0089 False
83 SB08-09 1.9816 -12.9049 -0.0039 False
84 SB08-10 0.9966 -11.38 -0.0129 False
85 SB09-01 3.7758 -6.4769 0.0063 False
86 SB09-02 2.6879 -7.9915 -0.0112 False
87 SB09-03 3.7848 -9.3751 -0.0049 False
88 SB09-04 6.059 -10.0808 -0.0075 False
89 SB09-05 5.7519 -6.4761 -0.0429 False
90 SB09-06 7.9582 -7.2764 -0.0034 False
91 SB09-07 8.3928 -5.4796 0.0002 False
92 SB09-08 6.644 -4.9361 -0.0491 False
93 SB09-09 4.2996 -4.735 0.0069 False
94 SB09-10 2.7694 -2.4224 0.006 False
95 SB09-11 1.9989 -4.4865 0.0128 False
96 SB10-01 5.4732 -13.5765 -0.0418 False
97 SB10-02 5.1605 -15.5601 0.0085 False
98 SB10-03 7.2156 -18.0074 0.0223 False
99 SB10-04 7.5677 -15.3862 -0.0023 False
100 SB10-05 11.1317 -15.5747 0.0005 False
101 SB10-06 7.7551 -13.5341 0.0066 False
102 SB10-07 10.3841 -13.5748 -0.0048 False
103 SB10-08 8.6055 -11.9403 -0.0264 False
104 SB10-09 8.4569 -9.0203 0.0018 False
105 SB10-10 6.2719 -11.9336 -0.0037 False
106 SB10-11 4.6613 -11.2304 -0.0263 False
107 SB11-01 10.9214 -9.0473 0.0054 False
108 SB11-02 10.6025 -10.8245 0.0047 False
109 SB11-03 13.1977 -9.7467 0.0153 False
110 SB11-04 14.1524 -12.1218 -0.007 False
111 SB11-05 15.2397 -10.6209 -0.0006 False
112 SB11-06 15.6948 -7.9488 -0.0082 False
113 SB11-07 17.4877 -6.8949 -0.0407 False
114 SB11-08 12.3963 -8.0485 0.0124 False
115 SB11-09 11.4767 -6.1379 -0.0268 False
116 SB11-10 9.7529 -6.7913 -0.017 False
117 SB12-01 12.6506 -1.3583 0.0226 False
118 SB12-02 12.3816 -3.8029 0.0037 False
119 SB12-03 13.1988 -5.4394 -0.002 False
120 SB12-04 14.194 -3.2131 0.0083 False
121 SB12-05 14.4212 -6.6937 -0.0044 False
122 SB12-06 16.6295 -5.1552 -0.0039 False
123 SB12-07 17.0468 -3.3844 0.0053 False
124 SB12-08 18.6058 -5.5042 -0.004 False
125 SB12-09 18.7471 -0.9679 0.0506 False
126 SB12-10 16.6925 -1.455 0.0292 False
127 SB12-11 11.1788 -0.4252 0.0034 False
128 SB13-01 11.2293 4.1865 0.0788 False
129 SB13-02 13.5603 2.3107 0.1325 False
130 SB13-03 14.7374 0.3059 0.0716 False
131 SB13-04 15.2954 1.9968 0.0979 False
132 SB13-05 16.9018 0.3404 0.0781 False
133 SB13-06 16.9377 3.4637 0.1324 False
134 SB13-07 15.6242 4.7378 0.0966 False
135 SB13-08 18.3268 6.5463 0.1284 False
136 SB13-09 15.8022 6.8781 0.1254 False
137 SB13-10 13.9378 5.5907 0.1312 False
138 SB13-11 12.1574 5.6262 0.0963 False
139 SB14-01 9.5267 9.6706 0.0882 False
140 SB14-02 12.3548 10.5534 0.1175 False
141 SB14-03 9.9831 7.9746 0.1059 False
142 SB14-04 11.8197 7.3945 0.1207 False
143 SB14-05 14.0062 7.4568 0.1505 False
144 SB14-06 13.1366 8.9692 0.1242 False
145 SB14-07 15.7633 8.6513 0.1364 False
146 SB14-08 14.5873 12.2345 0.1166 False
147 SB14-09 12.7848 12.4099 0.0974 False
148 SB14-10 11.9228 13.9755 0.1106 False
149 SB14-11 10.663 12.4396 0.1015 False
150 SB15-01 5.1554 -1.671 0.0209 False
151 SB15-02 8.0605 -0.8964 0.0111 False
152 SB15-03 6.0322 -3.2733 -0.0018 False
153 SB15-04 7.9654 -2.5913 -0.0133 False
154 SB15-05 10.0257 -4.6526 -0.0022 False
155 SB15-06 10.7918 -2.6315 -0.0254 False
156 SB15-07 12.5937 0.8291 0.0737 False
157 SB15-08 10.2215 2.575 0.066 False
158 SB15-09 9.8546 0.8633 0.0458 False
159 SB15-10 6.0163 0.2236 0.0258 False
160 SB16-01 5.3802 5.3343 0.0651 False
161 SB16-02 4.4251 3.0952 0.0475 False
162 SB16-03 6.1761 2.6246 0.0494 False
163 SB16-04 7.1475 4.9618 0.0689 False
164 SB16-05 8.0898 1.2737 0.0607 False
165 SB16-06 8.5617 3.3285 0.0726 False
166 SB16-07 10.4417 6.2334 0.1104 False
167 SB16-08 7.7115 6.6632 0.0985 False
168 SB16-09 7.7997 9.2271 0.0637 False
169 SB16-10 5.5442 7.7507 0.0434 False
170 SB16-11 6.0791 9.5399 0.0464 False
171 SB17-01 4.5996 14.7789 -0.0277 False
172 SB17-02 4.7705 11.916 0.0022 False
173 SB17-03 5.8071 13.4295 0.0336 False
174 SB17-04 6.8339 11.1823 0.03 False
175 SB17-05 9.1207 11.5568 0.026 False
176 SB17-06 7.745 12.8293 0.0403 False
177 SB17-07 9.4905 14.3569 0.0825 False
178 SB17-08 8.6784 15.9801 0.0664 False
179 SB17-09 6.9257 15.3479 0.0288 False
180 SB17-10 5.7421 18.5137 0.0084 False
181 SB18-01 -1.1232 0.6064 0.0191 False
182 SB18-02 -2.2318 -2.5594 0.0461 False
183 SB18-03 -0.4966 -1.9192 0.0211 False
184 SB18-04 1.182 -1.2732 0.0126 False
185 SB18-05 3.0831 -0.094 0.0245 False
186 SB18-06 1.3207 0.6317 0.0194 False
187 SB18-07 4.5738 1.3685 0.0038 False
188 SB18-08 2.5635 2.8314 0.0136 False
189 SB18-09 -0.3153 2.2118 0.0216 False
190 SB18-10 -2.5821 2.5982 0.0035 False
191 SB18-11 -3.4804 -0.2543 -0.0131 False
192 SB19-01 -0.972 3.8726 0.0262 False
193 SB19-02 -0.789 6.0203 0.0376 False
194 SB19-03 1.7294 5.6587 0.0451 False
195 SB19-04 3.4309 4.8258 0.0579 False
196 SB19-05 1.1035 7.8784 0.0694 False
197 SB19-06 2.9207 8.0955 0.0488 False
198 SB19-07 3.0376 9.8582 0.0256 False
199 SB19-08 0.5915 9.6735 0.0189 False
200 SB19-09 1.7047 11.749 -0.0163 False
201 SB19-10 -1.0359 10.34 -0.0041 False
202 SB19-11 -2.307 11.5879 -0.0386 False
203 SB20-01 -0.8596 15.7809 -0.0696 False
204 SB20-02 -1.6558 14.2281 -0.0493 False
205 SB20-03 -0.0973 12.1586 -0.041 False
206 SB20-04 0.942 14.0294 -0.0385 False
207 SB20-05 3.259 13.6289 -0.0045 False
208 SB20-06 2.9101 16.2104 -0.0174 False
209 SB20-07 4.8837 16.6694 -0.0022 False
210 SB20-08 3.1353 18.3936 -0.0074 False
211 SB20-09 0.9571 16.7257 -0.0489 False
212 SB20-10 -2.4293 18.4512 -0.067 False
213 SB21-01 -9.4413 6.092 -0.0169 False
214 SB21-02 -7.27 5.7106 0.0035 False
215 SB21-03 -7.6066 3.4685 -0.0266 False
216 SB21-04 -5.4822 5.1362 -0.02 False
217 SB21-05 -2.602 4.4709 0.0183 False
218 SB21-06 -2.5773 6.3041 0.017 False
219 SB21-07 -1.523 7.8109 0.0198 False
220 SB21-08 -4.1773 7.0577 0.0243 False
221 SB21-09 -3.0413 8.864 -0.018 False
222 SB21-10 -6.5804 8.5401 0.0292 False
223 SB21-11 -8.0313 7.3342 -0.0142 False
224 SB22-01 -8.7462 14.5517 -0.0267 False
225 SB22-02 -6.7996 12.9918 -0.0423 False
226 SB22-03 -6.9833 10.4794 -0.0278 False
227 SB22-04 -5.1284 10.7599 -0.0469 False
228 SB22-05 -4.4323 12.3231 -0.0222 False
229 SB22-06 -4.2429 14.7832 -0.007 False
230 SB22-07 -2.9327 16.0983 -0.0584 False
231 SB22-08 -4.1117 18.0126 -0.0588 False
232 SB22-09 -5.827 16.6462 -0.0431 False
233 SB22-10 -8.0517 16.3714 -0.032 False
234 SB22-11 -5.9725 14.7787 -0.0476 False
235 SB23-01 -13.6822 10.7471 -0.0353 False
236 SB23-02 -13.2453 8.9975 -0.0685 False
237 SB23-03 -10.1248 7.8574 -0.0221 False
238 SB23-04 -10.9031 10.3595 -0.0165 False
239 SB23-05 -8.7058 10.9417 -0.0243 False
240 SB23-06 -10.7245 12.2155 -0.0249 False
241 SB23-07 -8.6739 12.7232 -0.0206 False
242 SB23-08 -10.4034 13.939 -0.0297 False
243 SB23-09 -10.6119 16.6653 0.0061 False
244 SB23-10 -13.5886 13.6721 -0.0511 False
245 SB24-01 -17.4853 3.5137 -0.1102 False
246 SB24-02 -15.6512 4.5603 -0.1036 False
247 SB24-03 -14.1442 3.2029 -0.078 False
248 SB24-04 -12.6282 4.4413 -0.0758 False
249 SB24-05 -11.0786 5.266 -0.0252 False
250 SB24-06 -11.8049 7.4632 -0.028 False
251 SB24-07 -14.0503 6.3862 -0.0572 False
252 SB24-08 -14.8053 8.0321 -0.0676 False
253 SB24-09 -15.6147 9.6733 -0.0606 False
254 SB24-10 -17.2253 8.1444 -0.0999 False
255 SB24-11 -16.739 5.9857 -0.1127 False
