idx name E N U flagged
43 SB05-01 6.4796 8.8103 0.0044 False
44 SB05-02 4.2408 7.0134 0.0193 False
45 SB05-03 2.3265 6.4982 0.0086 False
46 SB05-04 3.5542 5.1716 0.0119 False
47 SB05-05 3.4308 2.4056 -0.0073 False
48 SB05-06 5.3185 2.1643 0.0056 False
49 SB05-07 5.6744 4.908 0.0153 False
50 SB05-08 6.2335 6.6104 0.0079 False
51 SB05-09 9.0339 5.3289 -0.015 False
52 SB05-10 8.0316 6.8029 0.0038 False
53 SB06-01 -8.9457 15.1644 -0.0317 False
54 SB06-02 -7.9803 17.291 -0.0538 False
55 SB06-03 -11.0915 14.2539 -0.0198 False
56 SB06-04 -13.7483 13.1916 -0.0114 False
57 SB06-05 -13.5136 11.5023 -0.0307 False
58 SB06-06 -10.353 12.6626 -0.03 False
59 SB06-07 -11.4245 11.0574 -0.0179 False
60 SB06-08 -10.1198 8.5196 0.0018 False
61 SB06-09 -8.3861 8.7965 0.0088 False
62 SB06-10 -9.5858 11.0098 -0.0076 False
63 SB06-11 -8.3956 13.4212 -0.0196 False
64 SB07-01 -4.8396 8.2595 -0.0024 False
65 SB07-02 -6.5539 8.8875 0.0002 False
66 SB07-03 -5.5266 6.1319 -0.0007 False
67 SB07-04 -8.2211 6.599 0.0018 False
68 SB07-05 -8.9411 4.0108 0.0034 False
69 SB07-06 -6.451 4.1021 -0.0253 False
70 SB07-07 -6.1915 2.2986 0.0079 False
71 SB07-08 -3.0283 1.5785 -0.0047 False
72 SB07-09 -4.3197 4.3321 0.0263 False
73 SB07-10 -2.4539 3.8883 -0.004 False
74 SB07-11 -3.7314 6.5388 0.0058 False
75 SB08-01 -12.1673 7.7205 0.0036 False
76 SB08-02 -13.3181 9.4813 -0.007 False
77 SB08-03 -15.0471 9.2142 -0.0059 False
78 SB08-04 -15.7496 7.5894 -0.0048 False
79 SB08-05 -17.312 6.4673 0.0 False
80 SB08-06 -14.0209 5.7643 -0.0281 False
81 SB08-07 -12.8311 4.4696 0.0316 False
82 SB08-08 -10.7823 4.2749 0.0024 False
83 SB08-09 -11.6458 5.9599 0.0103 False
84 SB08-10 -9.8324 5.7956 -0.0114 False
85 SB09-01 -7.4806 0.6883 0.0073 False
86 SB09-02 -8.032 2.4924 0.0052 False
87 SB09-03 -9.8022 2.4001 0.0048 False
88 SB09-04 -11.7688 0.9636 0.006 False
89 SB09-05 -8.6058 -0.8688 0.0015 False
90 SB09-06 -10.5607 -2.2321 -0.0005 False
91 SB09-07 -9.3787 -3.6231 -0.0021 False
92 SB09-08 -7.8993 -2.5417 -0.0031 False
93 SB09-09 -6.37 -0.7553 -0.0127 False
94 SB09-10 -3.564 -0.8264 0.0027 False
95 SB09-11 -4.8253 1.0322 -0.0451 False
96 SB10-01 -14.2342 3.4535 0.0192 False
97 SB10-02 -15.6347 4.8832 -0.0339 False
98 SB10-03 -18.8584 4.6032 -0.003 False
99 SB10-04 -16.8886 2.8191 0.003 False
100 SB10-05 -19.1592 0.0039 0.0089 False
101 SB10-06 -15.5129 1.5725 0.0171 False
102 SB10-07 -17.1302 -0.5124 0.0103 False
103 SB10-08 -14.6943 -0.0179 -0.0497 False
104 SB10-09 -12.2727 -1.6264 0.0102 False
105 SB10-10 -13.3285 1.8714 0.0091 False
106 SB10-11 -11.7955 2.7454 -0.0016 False
107 SB11-01 -13.701 -3.579 0.0076 False
108 SB11-02 -15.0198 -2.2852 0.0059 False
109 SB11-03 -15.581 -5.0202 0.0007 False
110 SB11-04 -18.0363 -4.4327 -0.0046 False
111 SB11-05 -17.5132 -6.2196 0.0198 False
112 SB11-06 -15.5518 -8.1261 0.0015 False
113 SB11-07 -15.8026 -10.2001 -0.0076 False
114 SB11-08 -13.7505 -5.3551 -0.0053 False
115 SB11-09 -11.6635 -5.7202 0.027 False
116 SB11-10 -11.1461 -3.9785 -0.0024 False
117 SB12-01 -8.4598 -9.4676 -0.0039 False
118 SB12-02 -10.2956 -7.903 0.0152 False
119 SB12-03 -12.1617 -7.5369 -0.0326 False
120 SB12-04 -10.8992 -9.6841 0.0044 False
121 SB12-05 -13.8486 -7.8123 0.0206 False
122 SB12-06 -13.9016 -10.5206 -0.0049 False
123 SB12-07 -12.6873 -11.8535 -0.0014 False
124 SB12-08 -15.335 -11.8649 -0.0023 False
125 SB12-09 -11.7 -14.6976 0.0592 False
126 SB12-10 -10.9037 -12.6889 0.0108 False
127 SB12-11 -6.7692 -8.9654 -0.0135 False
128 SB13-01 -3.1738 -11.5756 0.0009 False
129 SB13-02 -6.0019 -12.3672 0.0645 False
130 SB13-03 -8.3421 -12.1924 0.0384 False
131 SB13-04 -7.2405 -13.601 -0.0154 False
132 SB13-05 -9.6044 -13.9348 -0.009 False
133 SB13-06 -7.0506 -15.7563 -0.0399 False
134 SB13-07 -5.2397 -15.43 -0.0068 False
135 SB13-08 -5.3164 -18.7258 -0.039 False
136 SB13-09 -3.5986 -16.835 -0.015 False
137 SB13-10 -3.5608 -14.6279 -0.0361 False
138 SB13-11 -2.4746 -13.1655 -0.0431 False
139 SB14-01 2.3347 -13.4004 -0.006 False
140 SB14-02 1.386 -16.1715 -0.0028 False
141 SB14-03 0.6733 -12.7482 -0.0217 False
142 SB14-04 -0.8682 -13.8909 -0.0072 False
143 SB14-05 -2.0897 -15.7897 0.0011 False
144 SB14-06 -0.3571 -15.8693 -0.0282 False
145 SB14-07 -2.134 -17.9127 -0.0423 False
146 SB14-08 1.4536 -18.9709 -0.0364 False
147 SB14-09 2.6408 -17.6176 0.0088 False
148 SB14-10 4.4152 -17.7957 0.0258 False
149 SB14-11 3.8913 -15.9142 0.026 False
150 SB15-01 -4.3911 -3.1649 0.0044 False
151 SB15-02 -5.4261 -6.0051 -0.0496 False
152 SB15-03 -6.1708 -3.0431 -0.0014 False
153 SB15-04 -6.7716 -4.9629 -0.0063 False
154 SB15-05 -9.6474 -5.4529 0.0274 False
155 SB15-06 -8.4619 -7.2464 0.0051 False
156 SB15-07 -6.6783 -10.7226 0.0157 False
157 SB15-08 -3.8412 -9.7877 0.0501 False
158 SB15-09 -5.053 -8.5118 0.0001 False
159 SB15-10 -3.2837 -5.0293 -0.0159 False
160 SB16-01 1.2065 -7.4662 -0.0191 False
161 SB16-02 -0.0761 -5.42 -0.0011 False
162 SB16-03 -1.4582 -6.5301 0.0 False
163 SB16-04 -0.1241 -8.6746 0.0092 False
164 SB16-05 -3.7141 -7.3361 -0.0271 False
165 SB16-06 -2.2805 -8.8814 0.0062 False
166 SB16-07 -1.0362 -12.1315 -0.0168 False
167 SB16-08 0.8561 -10.1959 -0.0043 False
168 SB16-09 2.9925 -11.7373 -0.0098 False
169 SB16-10 3.0513 -9.0366 -0.018 False
170 SB16-11 4.2195 -10.4818 0.0054 False
171 SB17-01 9.3027 -12.3777 -0.0007 False
172 SB17-02 6.9213 -10.8081 -0.0034 False
173 SB17-03 7.5527 -12.5336 -0.0149 False
174 SB17-04 5.123 -12.0656 0.0011 False
175 SB17-05 4.0902 -14.1317 -0.0041 False
176 SB17-06 5.93 -13.7518 0.0018 False
177 SB17-07 6.1324 -16.0619 0.0118 False
178 SB17-08 7.93 -16.3515 0.019 False
179 SB17-09 8.4519 -14.5543 0.0064 False
180 SB17-10 11.7488 -15.4046 0.0193 False
181 SB18-01 1.1564 0.5714 -0.0255 False
182 SB18-02 -0.7518 3.2799 -0.0054 False
183 SB18-03 -1.2901 1.5131 0.01 False
184 SB18-04 -1.7338 -0.2402 -0.0006 False
185 SB18-05 -1.8514 -2.5043 -0.0192 False
186 SB18-06 -0.1867 -1.4572 -0.0019 False
187 SB18-07 -1.5679 -4.5203 -0.0044 False
188 SB18-08 0.7897 -3.7547 0.0127 False
189 SB18-09 1.9303 -1.0213 -0.0459 False
190 SB18-10 3.572 0.5891 -0.0419 False
191 SB18-11 1.8103 3.0271 -0.0019 False
192 SB19-01 3.6892 -1.4238 0.0104 False
193 SB19-02 5.3691 -2.8595 -0.0033 False
194 SB19-03 3.5489 -4.7168 0.0081 False
195 SB19-04 1.9038 -5.6229 0.0175 False
196 SB19-05 5.7384 -5.4516 -0.0302 False
197 SB19-06 4.9026 -7.0824 -0.0459 False
198 SB19-07 6.299 -8.2397 -0.0136 False
199 SB19-08 7.5019 -6.0713 0.0091 False
200 SB19-09 8.5387 -8.2475 0.0366 False
201 SB19-10 9.0257 -5.1718 0.0079 False
202 SB19-11 10.7803 -4.8655 -0.0111 False
203 SB20-01 13.3206 -8.5322 -0.0153 False
204 SB20-02 12.5457 -6.9447 -0.0149 False
205 SB20-03 9.9199 -7.0303 0.0024 False
206 SB20-04 10.8413 -8.9035 -0.0124 False
207 SB20-05 9.1588 -10.6187 0.0003 False
208 SB20-06 11.4752 -11.7738 -0.0022 False
209 SB20-07 10.7042 -13.6839 0.01 False
210 SB20-08 13.1559 -13.2792 0.0203 False
211 SB20-09 13.0227 -10.5479 0.0071 False
212 SB20-10 16.3968 -8.8097 0.018 False
213 SB21-01 10.4396 4.1772 -0.0006 False
214 SB21-02 8.901 2.5926 0.0224 False
215 SB21-03 7.2461 4.1389 0.0014 False
216 SB21-04 7.3515 1.4425 0.0039 False
217 SB21-05 5.1709 -0.4869 -0.0138 False
218 SB21-06 6.6028 -1.6095 0.0169 False
219 SB21-07 7.224 -3.3402 0.0023 False
220 SB21-08 8.1906 -0.714 0.0001 False
221 SB21-09 8.9585 -2.7191 0.0067 False
222 SB21-10 10.7975 0.3784 0.0063 False
223 SB21-11 10.5957 2.2611 0.0113 False
224 SB22-01 16.9391 -1.3614 0.003 False
225 SB22-02 14.5323 -2.0242 0.0103 False
226 SB22-03 12.5635 -0.447 0.0306 False
227 SB22-04 11.7496 -2.0946 0.02 False
228 SB22-05 12.5666 -3.603 0.0122 False
229 SB22-06 14.4372 -5.1458 -0.0151 False
230 SB22-07 14.8179 -6.9811 -0.0029 False
231 SB22-08 17.0161 -7.1717 0.0112 False
232 SB22-09 16.8857 -4.9453 0.0053 False
233 SB22-10 18.0223 -2.9897 0.0276 False
234 SB22-11 15.5223 -3.7557 0.0129 False
235 SB23-01 16.6812 4.8351 0.019 False
236 SB23-02 14.9776 5.5352 -0.0094 False
237 SB23-03 12.2705 3.6208 0.013 False
238 SB23-04 14.8017 2.8262 0.0025 False
239 SB23-05 13.8956 0.7013 0.03 False
240 SB23-06 16.184 1.6067 0.015 False
241 SB23-07 15.3942 -0.3565 -0.0067 False
242 SB23-08 17.3996 0.3378 0.0062 False
243 SB23-09 19.6995 -1.1235 0.0326 False
244 SB23-10 18.9981 3.0555 0.0026 False
245 SB24-01 13.0638 12.1975 0.0134 False
246 SB24-02 12.8015 10.0574 0.0066 False
247 SB24-03 10.8278 9.6123 0.0034 False
248 SB24-04 11.0711 7.7709 -0.0061 False
249 SB24-05 10.6953 5.9496 0.006 False
250 SB24-06 12.9296 5.2277 -0.0055 False
251 SB24-07 13.4304 7.678 -0.0029 False
252 SB24-08 15.1666 7.3839 0.002 False
253 SB24-09 16.931 7.0388 0.0244 False
254 SB24-10 16.6639 9.2118 -0.0224 False
255 SB24-11 14.6276 10.1506 0.0065 False
