idx name E N U flagged
40 SB04-09 3.5442 8.0715 0.0218 False
41 SB04-10 5.3519 7.7099 0.0039 False
42 SB04-11 4.7639 10.0193 0.0381 False
43 SB05-01 8.1568 7.2946 0.0278 False
44 SB05-02 5.5536 5.9695 -0.0028 False
45 SB05-03 3.6225 5.8724 -0.0004 False
46 SB05-04 4.517 4.2819 0.0236 False
47 SB05-05 3.8899 1.611 0.0206 False
48 SB05-06 5.6217 1.0111 0.0366 False
49 SB05-07 6.5217 3.6139 0.0101 False
50 SB05-08 7.454 5.1944 -0.0173 False
51 SB05-09 9.9047 3.3278 0.0216 False
52 SB05-10 9.2545 5.0178 0.0009 False
53 SB06-01 -5.6402 16.6679 0.0142 False
54 SB06-02 -4.2557 18.565 0.0501 False
55 SB06-03 -7.9228 16.2306 0.0316 False
56 SB06-04 -10.7284 15.7468 0.0349 False
57 SB06-05 -10.865 13.9757 0.0234 False
58 SB06-06 -7.5077 14.5245 0.0249 False
59 SB06-07 -8.8951 13.1867 0.0261 False
60 SB06-08 -8.1355 10.4374 -0.0044 False
61 SB06-09 -6.3861 10.3221 0.0101 False
62 SB06-10 -7.1055 12.7429 -0.0053 False
63 SB06-11 -5.4538 14.8673 -0.0013 False
64 SB07-01 -3.0862 9.097 -0.0208 False
65 SB07-02 -4.5719 10.0346 0.0007 False
66 SB07-03 -4.1323 7.141 -0.0109 False
67 SB07-04 -6.66 8.1054 -0.0147 False
68 SB07-05 -7.9304 5.8062 0.0152 False
69 SB07-06 -5.4691 5.3495 0.0032 False
70 SB07-07 -5.5973 3.5614 0.0095 False
71 SB07-08 -2.6664 2.1466 0.0161 False
72 SB07-09 -3.4998 5.1028 -0.0152 False
73 SB07-10 -1.6199 4.3636 -0.0098 False
74 SB07-11 -2.2887 7.1635 -0.0061 False
75 SB08-01 -10.2992 10.0583 0.0155 False
76 SB08-02 -11.0935 12.057 0.0059 False
77 SB08-03 -12.8183 12.1239 -0.0001 False
78 SB08-04 -13.7791 10.6802 -0.0084 False
79 SB08-05 -15.6113 9.8951 -0.0128 False
80 SB08-06 -12.5238 8.5259 -0.0093 False
81 SB08-07 -11.6355 7.0119 -0.0045 False
82 SB08-08 -9.6831 6.4386 0.0091 False
83 SB08-09 -10.1546 8.2233 0.0023 False
84 SB08-10 -8.426 7.6985 0.0118 False
85 SB09-01 -7.1714 2.217 0.0018 False
86 SB09-02 -7.3787 4.0751 -0.0012 False
87 SB09-03 -9.1279 4.3446 0.005 False
88 SB09-04 -11.2819 3.3305 -0.0362 False
89 SB09-05 -8.6536 0.9281 -0.0618 False
90 SB09-06 -10.7896 -0.0212 -0.0534 False
91 SB09-07 -9.8637 -1.5802 -0.0404 False
92 SB09-08 -8.2464 -0.8564 -0.0508 False
93 SB09-09 -6.3726 0.5788 -0.0201 False
94 SB09-10 -3.6936 -0.0966 -0.0102 False
95 SB09-11 -4.4979 2.0035 -0.0003 False
96 SB10-01 -13.2071 6.3147 -0.0436 False
97 SB10-02 -14.3081 8.0504 -0.01 False
98 SB10-03 -17.4908 8.3977 -0.0583 False
99 SB10-04 -15.9321 6.244 -0.051 False
100 SB10-05 -18.7347 3.9424 -0.0902 False
101 SB10-06 -14.857 4.7353 -0.0502 False
102 SB10-07 -16.8289 2.9864 -0.0743 False
103 SB10-08 -14.375 3.0001 -0.0448 False
104 SB10-09 -12.3298 0.9381 -0.0495 False
105 SB10-10 -12.6603 4.5694 -0.04 False
106 SB10-11 -10.9948 5.1497 -0.0084 False
107 SB11-01 -14.1664 -0.7175 -0.0763 False
108 SB11-02 -15.1343 0.8122 -0.0717 False
109 SB11-03 -16.3481 -1.6948 -0.0891 False
110 SB11-04 -18.5946 -0.6733 -0.1091 False
111 SB11-05 -18.4228 -2.4759 -0.0852 False
112 SB11-06 -16.9123 -4.7295 -0.0921 False
113 SB11-07 -17.6342 -6.6008 -0.1398 False
114 SB11-08 -14.5862 -2.4488 -0.0453 False
115 SB11-09 -12.6059 -3.1589 -0.0745 False
116 SB11-10 -11.7438 -1.5647 -0.0543 False
117 SB12-01 -10.2505 -7.5575 -0.06 False
118 SB12-02 -11.7458 -5.6022 -0.0722 False
119 SB12-03 -13.3635 -4.8955 -0.0793 False
120 SB12-04 -12.6343 -7.2318 -0.0874 False
121 SB12-05 -15.1576 -4.8204 -0.093 False
122 SB12-06 -15.7771 -7.4029 -0.1193 False
123 SB12-07 -14.8206 -8.9933 -0.1259 False
124 SB12-08 -17.4685 -8.4816 -0.133 False
125 SB12-09 -14.4778 -11.9683 -0.1366 False
126 SB12-10 -13.2589 -10.1843 -0.1147 False
127 SB12-11 -8.5389 -7.2536 -0.0673 False
128 SB13-01 -5.4604 -10.6792 0.0029 False
129 SB13-02 -8.4529 -10.8771 -0.0479 False
130 SB13-03 -10.6229 -10.1671 -0.0706 False
131 SB13-04 -9.8957 -11.8668 -0.0417 False
132 SB13-05 -12.2585 -11.6775 -0.114 False
133 SB13-06 -10.1258 -13.9826 -0.0868 False
134 SB13-07 -8.2833 -14.0282 -0.0623 False
135 SB13-08 -9.0443 -17.2348 -0.0523 False
136 SB13-09 -6.968 -15.7312 -0.0406 False
137 SB13-10 -6.5011 -13.5518 -0.0098 False
138 SB13-11 -5.1239 -12.3848 0.0028 False
139 SB14-01 -0.442 -13.5931 -0.0179 False
140 SB14-02 -1.925 -16.1567 -0.0221 False
141 SB14-03 -1.9469 -12.613 -0.0163 False
142 SB14-04 -3.6977 -13.42 0.0063 False
143 SB14-05 -5.3085 -14.9821 -0.0321 False
144 SB14-06 -3.6337 -15.426 -0.0085 False
145 SB14-07 -5.7621 -17.0928 -0.0347 False
146 SB14-08 -2.4779 -18.8709 -0.0185 False
147 SB14-09 -1.102 -17.7691 -0.0294 False
148 SB14-10 0.6425 -18.3008 0.0002 False
149 SB14-11 0.5562 -16.3634 -0.0152 False
150 SB15-01 -4.9294 -2.1992 -0.0271 False
151 SB15-02 -6.5739 -4.788 -0.0214 False
152 SB15-03 -6.6668 -1.6651 -0.0727 False
153 SB15-04 -7.6412 -3.4567 -0.0525 False
154 SB15-05 -10.5672 -3.3096 -0.0477 False
155 SB15-06 -9.753 -5.3584 -0.0698 False
156 SB15-07 -8.7583 -9.0934 -0.0426 False
157 SB15-08 -5.7756 -8.786 -0.0161 False
158 SB15-09 -6.7041 -7.304 -0.0344 False
159 SB15-10 -4.2222 -4.2475 -0.0113 False
160 SB16-01 -0.3683 -7.5844 0.0149 False
161 SB16-02 -1.1837 -5.2825 0.0077 False
162 SB16-03 -2.7916 -6.1192 -0.0026 False
163 SB16-04 -1.8827 -8.4663 0.0068 False
164 SB16-05 -5.1273 -6.4148 -0.0166 False
165 SB16-06 -4.0383 -8.224 -0.0053 False
166 SB16-07 -3.4888 -11.659 0.0069 False
167 SB16-08 -1.247 -10.1469 -0.0125 False
168 SB16-09 0.5015 -12.061 0.0332 False
169 SB16-10 1.1226 -9.4693 -0.0145 False
170 SB16-11 1.9844 -11.1292 0.0183 False
171 SB17-01 6.6951 -14.1219 0.0333 False
172 SB17-02 4.5111 -12.0152 0.0102 False
173 SB17-03 4.766 -13.8329 0.0321 False
174 SB17-04 2.5402 -12.8566 0.0247 False
175 SB17-05 1.1037 -14.6677 0.0029 False
176 SB17-06 2.9509 -14.6368 0.0169 False
177 SB17-07 2.7106 -16.9812 -0.0199 False
178 SB17-08 4.3767 -17.5945 -0.0126 False
179 SB17-09 5.2526 -15.995 -0.0018 False
180 SB17-10 8.3019 -17.514 0.018 False
181 SB18-01 1.2188 0.2949 0.0356 False
182 SB18-02 -0.0931 3.3324 -0.0053 False
183 SB18-03 -0.9179 1.6995 0.0368 False
184 SB18-04 -1.7265 0.1203 0.0302 False
185 SB18-05 -2.3165 -2.0609 -0.0099 False
186 SB18-06 -0.5612 -1.3739 0.0232 False
187 SB18-07 -2.4607 -4.0908 -0.0249 False
188 SB18-08 0.0016 -3.8237 -0.0155 False
189 SB18-09 1.6871 -1.3873 0.0235 False
190 SB18-10 3.6204 -0.1476 0.0286 False
191 SB18-11 2.3503 2.5596 -0.0047 False
192 SB19-01 3.321 -2.2136 0.0182 False
193 SB19-02 4.6145 -3.8782 0.0245 False
194 SB19-03 2.4812 -5.3725 0.0292 False
195 SB19-04 0.7151 -5.8846 0.0156 False
196 SB19-05 4.5059 -6.5338 0.0231 False
197 SB19-06 3.3464 -7.9217 0.0174 False
198 SB19-07 4.466 -9.3462 0.0214 False
199 SB19-08 6.0568 -7.4902 0.0256 False
200 SB19-09 6.6473 -9.811 0.0097 False
201 SB19-10 7.729 -6.9259 0.0292 False
202 SB19-11 9.555 -6.96 0.0165 False
203 SB20-01 11.2732 -11.0579 0.0361 False
204 SB20-02 10.8549 -9.3503 0.0386 False
205 SB20-03 8.3334 -8.9221 0.0416 False
206 SB20-04 8.7576 -10.9914 0.0043 False
207 SB20-05 6.7824 -12.2549 0.0325 False
208 SB20-06 8.7937 -13.92 0.0604 False
209 SB20-07 7.6618 -15.5766 0.0319 False
210 SB20-08 10.1425 -15.6803 0.0467 False
211 SB20-09 10.595 -13.0156 0.039 False
212 SB20-10 14.255 -12.0098 0.0423 False
213 SB21-01 11.1038 1.9042 0.0386 False
214 SB21-02 9.2372 0.7154 0.059 False
215 SB21-03 7.9506 2.5802 0.0148 False
216 SB21-04 7.4981 -0.0912 0.0341 False
217 SB21-05 4.9683 -1.5277 0.0197 False
218 SB21-06 6.1326 -2.9183 0.0172 False
219 SB21-07 6.3965 -4.7419 0.031 False
220 SB21-08 7.868 -2.3551 -0.019 False
221 SB21-09 8.2067 -4.4863 -0.0116 False
222 SB21-10 10.6446 -1.8398 0.0425 False
223 SB21-11 10.8628 -0.0086 0.056 False
224 SB22-01 16.2951 -4.8054 0.0434 False
225 SB22-02 13.7656 -4.9754 0.0341 False
226 SB22-03 12.2122 -3.008 0.0306 False
227 SB22-04 11.067 -4.4456 -0.0039 False
228 SB22-05 11.5702 -6.096 0.002 False
229 SB22-06 13.0909 -8.0407 0.0364 False
230 SB22-07 13.0603 -9.8649 0.0504 False
231 SB22-08 15.192 -10.5319 0.0529 False
232 SB22-09 15.5313 -8.3367 0.0352 False
233 SB22-10 16.9991 -6.6767 0.0342 False
234 SB22-11 14.4114 -6.8451 0.0268 False
235 SB23-01 17.3268 1.3128 0.0249 False
236 SB23-02 15.835 2.3005 0.0325 False
237 SB23-03 12.7652 1.0326 0.0406 False
238 SB23-04 15.0639 -0.2588 0.0352 False
239 SB23-05 13.739 -2.1654 0.0594 False
240 SB23-06 16.1813 -1.7419 0.0237 False
241 SB23-07 14.9935 -3.4939 0.0549 False
242 SB23-08 17.1153 -3.23 0.0238 False
243 SB23-09 19.0876 -5.1017 0.0261 False
244 SB23-10 19.2505 -0.9525 0.0278 False
245 SB24-01 15.2938 9.2344 0.0485 False
246 SB24-02 14.6387 7.2293 0.0517 False
247 SB24-03 12.5803 7.1699 0.0524 False
248 SB24-04 12.4246 5.3233 0.0139 False
249 SB24-05 11.7074 3.5922 0.0249 False
250 SB24-06 13.773 2.4861 0.024 False
251 SB24-07 14.6866 4.7219 0.0056 False
252 SB24-08 16.3694 4.1071 0.0028 False
253 SB24-09 18.0026 3.4527 -0.0009 False
254 SB24-10 18.1842 5.6184 0.0431 False
255 SB24-11 16.3746 6.8864 0.0597 False
