idx name E N U flagged
153 SB15-04 -8.1872 1.875 0.0121 False
154 SB15-05 -10.4448 3.7235 0.0207 False
155 SB15-06 -11.0158 1.6443 0.0076 False
156 SB15-07 -12.4789 -1.9759 -0.0105 False
157 SB15-08 -9.9172 -3.4878 0.0114 False
158 SB15-09 -9.7649 -1.7449 0.0085 False
159 SB15-10 -5.9522 -0.8042 0.0206 False
160 SB16-01 -4.8899 -5.7971 -0.0341 False
161 SB16-02 -4.1487 -3.4776 -0.0193 False
162 SB16-03 -5.8968 -3.1716 -0.0072 False
163 SB16-04 -6.6237 -5.5778 -0.0343 False
164 SB16-05 -7.9166 -2.0162 0.018 False
165 SB16-06 -8.1958 -4.0907 0.0034 False
166 SB16-07 -9.831 -7.1578 -0.0322 False
167 SB16-08 -7.1437 -7.359 -0.0631 False
168 SB16-09 -6.9403 -9.9345 -0.0413 False
169 SB16-10 -4.8895 -8.1969 -0.0518 False
170 SB16-11 -5.1501 -9.9928 -0.0469 False
171 SB17-01 -3.2132 -15.2758 0.0053 False
172 SB17-02 -3.6283 -12.2847 -0.0362 False
173 SB17-03 -4.5349 -13.9313 0.0124 False
174 SB17-04 -5.7494 -11.7659 -0.021 False
175 SB17-05 -8.0453 -12.3319 -0.0198 False
176 SB17-06 -6.5116 -13.473 -0.0186 False
177 SB17-07 -8.1179 -15.1283 0.0013 False
178 SB17-08 -7.1502 -16.6876 0.0506 False
179 SB17-09 -5.4606 -15.9415 0.0411 False
180 SB17-10 -3.9889 -18.9402 0.0857 False
181 SB18-01 1.1975 -0.5407 0.0045 False
182 SB18-02 1.9884 2.7691 -0.0034 False
183 SB18-03 0.2799 1.9712 -0.0122 False
184 SB18-04 -1.3188 1.1628 -0.0052 False
185 SB18-05 -3.1078 -0.2263 0.0174 False
186 SB18-06 -1.2372 -0.7915 0.0111 False
187 SB18-07 -4.4487 -1.7601 -0.0108 False
188 SB18-08 -2.3213 -3.0905 -0.0573 False
189 SB18-09 0.5264 -2.1618 0.0002 False
190 SB18-10 2.7769 -2.3532 -0.0363 False
191 SB18-11 3.4636 0.5714 0.0056 False
192 SB19-01 1.2901 -3.7573 -0.0174 False
193 SB19-02 1.3303 -5.925 -0.0233 False
194 SB19-03 -1.2331 -5.7598 -0.0305 False
195 SB19-04 -2.9466 -5.1019 -0.0384 False
196 SB19-05 -0.4025 -7.9187 -0.0449 False
197 SB19-06 -2.1462 -8.3154 -0.0353 False
198 SB19-07 -2.0962 -10.1358 -0.0205 False
199 SB19-08 0.3367 -9.6747 -0.013 False
200 SB19-09 -0.6329 -11.8642 0.0031 False
201 SB19-10 2.0072 -10.1853 0.0029 False
202 SB19-11 3.4169 -11.3256 0.0244 False
203 SB20-01 2.2772 -15.6699 0.0513 False
204 SB20-02 2.9732 -14.0551 0.0411 False
205 SB20-03 1.2497 -12.1275 0.0131 False
206 SB20-04 0.3188 -14.0334 0.0018 False
207 SB20-05 -2.0191 -13.8394 0.022 False
208 SB20-06 -1.4278 -16.3831 0.0536 False
209 SB20-07 -3.3189 -17.0142 0.0563 False
210 SB20-08 -1.4076 -18.6389 0.0894 False
211 SB20-09 0.5591 -16.7575 0.0636 False
212 SB20-10 4.0811 -18.1778 0.0646 False
213 SB21-01 9.9861 -5.1499 -0.0199 False
214 SB21-02 7.7873 -5.0147 -0.0265 False
215 SB21-03 7.9172 -2.7606 -0.052 False
216 SB21-04 5.9047 -4.5975 -0.0603 False
217 SB21-05 3.0195 -4.219 -0.0119 False
218 SB21-06 3.1226 -6.0294 -0.0179 False
219 SB21-07 2.2082 -7.639 -0.023 False
220 SB21-08 4.8348 -6.6398 -0.0284 False
221 SB21-09 3.8099 -8.5346 -0.0412 False
222 SB21-10 7.3519 -7.91 -0.0193 False
223 SB21-11 8.6876 -6.5748 -0.0154 False
224 SB22-01 10.011 -13.678 0.0284 False
225 SB22-02 7.9491 -12.2981 0.0191 False
226 SB22-03 7.8916 -9.7821 0.0018 False
227 SB22-04 6.0728 -10.2278 -0.0188 False
228 SB22-05 5.5184 -11.8527 0.0211 False
229 SB22-06 5.5624 -14.3154 0.0115 False
230 SB22-07 4.4299 -15.7531 0.0494 False
231 SB22-08 5.7213 -17.5736 0.0893 False
232 SB22-09 7.3662 -15.9819 0.0546 False
233 SB22-10 9.5394 -15.6142 0.0783 False
234 SB22-11 7.3247 -14.172 0.0302 False
235 SB23-01 14.5868 -9.4511 0.0302 False
236 SB23-02 13.9902 -7.6995 0.029 False
237 SB23-03 10.7829 -6.9134 -0.0153 False
238 SB23-04 11.7847 -9.3241 0.0152 False
239 SB23-05 9.6316 -10.0901 0.0143 False
240 SB23-06 11.7772 -11.177 0.0218 False
241 SB23-07 9.8283 -11.9073 0.0297 False
242 SB23-08 11.6673 -12.924 0.0325 False
243 SB23-09 12.1089 -15.613 0.0599 False
244 SB23-10 14.77 -12.3602 0.0124 False
245 SB24-01 17.7538 -1.9197 0.0122 False
246 SB24-02 16.0085 -3.122 -0.0226 False
247 SB24-03 14.3383 -1.8967 -0.0025 False
248 SB24-04 13.0522 -3.2745 -0.0086 False
249 SB24-05 11.5289 -4.2415 -0.013 False
250 SB24-06 12.4611 -6.359 0.0081 False
251 SB24-07 14.541 -5.1309 -0.0127 False
252 SB24-08 15.5039 -6.5861 0.0231 False
253 SB24-09 16.4203 -8.1544 0.0247 False
254 SB24-10 17.8713 -6.5406 0.0217 False
255 SB24-11 17.242 -4.4456 -0.0089 False
