idx name E N U flagged
137 SB14-9 13.926 -10.924 0.046 False
138 SB14-2 11.561 -10.092 0.035 False
139 SB14-11 13.585 -8.977 0.049 False
140 SB14-5 9.46 -12.817 0.017 False
141 SB14-1 11.018 -8.104 0.03 False
142 SB14-6 11.721 -12.065 0.032 False
143 SB14-4 9.458 -10.77 0.022 False
144 SB12-10 1.098 -16.112 -0.003 False
145 SB12-6 -2.489 -16.524 -0.063 False
146 SB12-7 -0.246 -17.572 -0.06 False
147 SB9-2 -7.533 -3.93 -0.044 False
148 SB9-6 -6.016 -8.737 -0.019 False
149 SB9-7 -3.657 -9.009 -0.041 False
150 SB9-9 -3.618 -4.691 0.009 False
151 SB9-8 -4.004 -6.986 -0.036 False
152 SB15-8 3.369 -10.246 -0.015 False
153 SB15-3 -2.053 -6.478 -0.043 False
154 SB15-6 -0.352 -10.277 -0.037 False
155 SB15-4 -1.461 -8.565 -0.044 True
156 SB14-3 9.021 -8.71 0.016 False
157 SB14-10 15.962 -9.385 0.064 False
158 SB14-7 11.56 -14.046 0.025 False
159 SB14-8 13.923 -12.941 0.042 False
160 SB9-4 -8.355 -7.862 -0.045 False
161 SB9-11 -4.125 -2.585 -0.039 False
162 SB9-10 -1.767 -3.703 -0.044 False
163 SB9-1 -5.624 -4.722 -0.041 False
164 SB9-3 -7.918 -5.849 -0.049 False
165 SB9-5 -6.159 -6.743 -0.044 False
166 SB13-10 7.204 -13.118 -0.005 False
167 SB13-9 9.121 -14.781 0.008 False
168 SB16-6 5.044 -8.531 -0.005 False
169 SB16-8 8.112 -6.62 0.025 False
170 SB15-5 -2.754 -10.787 -0.086 False
171 SB15-10 1.636 -6.05 -0.022 False
172 SB15-7 2.979 -12.494 -0.006 False
173 SB15-2 0.346 -7.585 -0.035 False
174 SB15-9 1.692 -9.182 -0.04 False
175 SB15-1 -0.476 -5.26 -0.02 False
176 SB13-1 5.258 -10.896 -0.001 False
177 SB13-2 5.036 -12.991 -0.014 False
178 SB13-11 7.312 -11.067 0.017 False
179 SB13-7 6.708 -15.068 -0.01 False
180 SB13-6 5.917 -16.89 -0.016 False
181 SB13-3 2.193 -14.437 -0.03 False
182 SB13-4 4.402 -14.952 -0.032 False
183 SB13-8 8.472 -16.675 -0.003 False
184 SB16-11 10.393 -3.617 0.038 False
185 SB16-3 4.101 -5.788 0.0 False
186 SB16-7 7.011 -8.864 0.022 False
187 SB16-1 6.487 -4.454 0.012 False
188 SB16-10 8.516 -4.312 0.031 True
189 SB16-4 6.092 -6.523 0.009 False
190 SB16-2 4.194 -3.794 -0.001 False
191 SB16-9 10.046 -6.195 0.044 False
192 SB20-1 15.188 3.072 0.073 False
193 SB20-9 16.851 2.003 0.088 False
194 SB20-7 17.421 -1.749 0.089 False
195 SB20-6 16.081 -0.246 0.085 False
196 SB20-5 13.402 -0.911 0.065 False
197 SB20-4 14.455 0.988 0.069 False
198 SB20-10 17.287 4.452 0.086 False
199 SB20-8 18.31 0.65 0.085 False
200 SB16-5 3.209 -7.648 -0.002 False
201 SB6-3 -18.029 2.62 -0.074 False
202 SB6-5 -17.661 -1.288 -0.079 False
203 SB6-9 -12.563 0.399 -0.069 False
204 SB6-7 -15.359 -0.313 -0.089 False
205 SB6-2 -17.543 6.596 -0.063 False
206 SB6-4 -19.002 0.178 -0.08 False
207 SB6-6 -16.804 1.028 -0.076 False
208 SB17-1 14.961 -2.247 0.097 False
209 SB17-10 18.521 -3.392 0.1 False
210 SB17-4 11.893 -5.281 0.071 False
211 SB17-8 17.132 -5.604 0.087 False
212 SB17-5 12.915 -7.085 0.069 False
213 SB17-2 12.05 -2.438 0.064 False
214 SB20-2 13.296 3.887 0.06 False
215 SB20-3 12.592 1.918 0.058 False
216 SB6-8 -13.602 -1.404 -0.082 False
217 SB6-1 -16.729 4.748 -0.059 False
218 SB8-8 -10.097 -4.269 -0.057 False
219 SB8-5 -16.444 -7.391 -0.089 False
220 SB8-7 -12.685 -6.158 -0.073 False
221 SB8-4 -16.445 -4.89 -0.073 False
222 SB8-9 -12.334 -4.081 -0.069 False
223 SB8-10 -11.592 -2.17 -0.062 False
224 SB7-11 -6.892 1.519 -0.03 False
225 SB7-6 -7.748 -1.027 -0.036 False
226 SB7-1 -9.467 2.895 -0.023 False
227 SB7-9 -5.594 0.014 -0.022 False
228 SB17-6 14.66 -5.655 0.107 False
229 SB17-9 16.174 -3.845 0.094 False
230 SB17-7 15.472 -7.476 0.081 False
231 SB17-3 13.562 -3.959 0.085 False
232 SB8-6 -14.632 -5.685 -0.072 False
233 SB8-2 -16.098 -2.511 -0.085 False
234 SB6-11 -15.621 3.081 -0.062 False
235 SB8-3 -18.142 -3.786 -0.082 False
236 SB8-1 -14.322 -3.465 -0.075 False
237 SB5-6 1.202 4.619 0.0 False
238 SB5-1 -1.528 10.526 0.009 False
239 SB5-3 -2.898 6.097 0.027 False
240 SB6-10 -14.261 1.598 -0.111 False
241 SB7-7 -6.135 -2.224 -0.036 False
242 SB7-5 -9.184 -2.526 -0.059 True
243 SB7-4 -10.446 -0.556 -0.047 False
244 SB7-2 -11.145 1.872 -0.041 True
245 SB7-3 -8.906 0.739 -0.034 False
246 SB7-10 -4.202 1.567 -0.005 False
247 SB7-8 -3.475 -0.726 -0.011 False
248 SB5-4 -1.208 3.816 0.003 False
249 SB5-11 0.799 11.433 0.015 False
250 SB5-9 -0.078 9.092 0.009 False
251 SB5-8 0.896 7.236 0.028 False
252 SB5-2 -1.809 7.831 0.02 False
253 SB5-10 2.076 9.836 0.02 False
254 SB5-7 2.912 5.74 0.015 False
255 SB5-5 -0.561 5.84 0.016 False
