idx name E N U flagged
90 SB09-06 5.7167 9.1119 -0.0069 False
91 SB09-07 3.9078 9.2105 -0.0128 False
92 SB09-08 3.6919 7.3936 -0.0052 False
93 SB09-09 3.9168 5.0524 -0.0075 False
94 SB09-10 1.9164 3.1523 -0.0053 False
95 SB09-11 4.084 2.7453 0.0103 False
96 SB10-01 12.3595 7.7787 -0.0017 False
97 SB10-02 14.4155 7.8326 0.0006 False
98 SB10-03 16.4178 10.3488 0.0212 False
99 SB10-04 13.7603 10.1727 -0.0053 False
100 SB10-05 13.3149 13.7677 0.0026 False
101 SB10-06 11.9603 10.0295 0.0027 False
102 SB10-07 11.5356 12.6712 0.0137 False
103 SB10-08 10.202 10.5872 -0.0063 False
104 SB10-09 7.3569 9.9012 -0.0306 False
105 SB10-10 10.597 8.2916 -0.0111 False
106 SB10-11 10.2045 6.5735 -0.002 False
107 SB11-01 6.9395 12.3371 0.0089 False
108 SB11-02 8.7841 12.392 0.0058 False
109 SB11-03 7.2327 14.7044 -0.0217 False
110 SB11-04 9.3327 16.1127 0.0174 False
111 SB11-05 7.709 16.8709 0.0036 False
112 SB11-06 5.0095 16.8649 0.0081 False
113 SB11-07 3.6526 18.4256 0.0189 False
114 SB11-08 5.7474 13.6259 0.0111 False
115 SB11-09 4.0275 12.3337 0.0059 False
116 SB11-10 4.9235 10.8424 -0.0006 False
117 SB12-01 -0.9141 12.6946 0.0176 False
118 SB12-02 1.5069 12.906 -0.0053 False
119 SB12-03 3.026 13.9516 -0.0217 False
120 SB12-04 0.6509 14.552 0.0136 False
121 SB12-05 3.9955 15.4155 0.014 False
122 SB12-06 2.1347 17.3312 0.0141 False
123 SB12-07 0.2824 17.3303 0.0119 False
124 SB12-08 2.0915 19.2886 0.0235 False
125 SB12-09 -2.3713 18.6166 0.0054 False
126 SB12-10 -1.5174 16.6964 0.018 False
127 SB12-11 -1.6094 11.1306 -0.0154 False
128 SB13-01 -6.0964 10.3015 -0.0027 False
129 SB13-02 -4.7067 12.9345 0.0055 False
130 SB13-03 -2.9509 14.4438 -0.0199 False
131 SB13-04 -4.7103 14.691 0.0076 False
132 SB13-05 -3.3611 16.5847 -0.0316 False
133 SB13-06 -6.3953 16.0044 -0.0118 False
134 SB13-07 -7.4634 14.5228 -0.045 False
135 SB13-08 -9.7334 16.8203 -0.058 False
136 SB13-09 -9.5637 14.3232 -0.0323 False
137 SB13-10 -8.0216 12.7087 -0.0382 False
138 SB13-11 -7.7197 10.961 -0.0153 False
139 SB14-01 -11.2403 7.6729 -0.0365 False
140 SB14-02 -12.5989 10.2774 -0.0626 False
141 SB14-03 -9.5968 8.4038 -0.0225 False
142 SB14-04 -9.403 10.3165 -0.0465 False
143 SB14-05 -9.863 12.512 -0.0371 False
144 SB14-06 -11.1338 11.329 -0.0462 False
145 SB14-07 -11.3474 13.9689 -0.0633 False
146 SB14-08 -14.669 12.1753 -0.0689 False
147 SB14-09 -14.4592 10.3754 -0.0731 False
148 SB14-10 -15.8435 9.2027 -0.0733 False
149 SB14-11 -14.1067 8.2923 -0.0781 False
150 SB15-01 0.7519 5.3832 -0.0159 False
151 SB15-02 -0.527 8.0968 -0.0342 False
152 SB15-03 2.1736 6.552 -0.0075 False
153 SB15-04 1.1232 8.2929 -0.046 False
154 SB15-05 2.8212 10.7351 -0.0099 False
155 SB15-06 0.6934 11.0963 -0.0188 False
156 SB15-07 -3.0571 12.2314 0.0321 False
157 SB15-08 -4.372 9.6054 -0.0048 False
158 SB15-09 -2.579 9.5945 -0.0189 False
159 SB15-10 -1.3094 5.8822 -0.009 False
160 SB16-01 -6.2399 4.3496 0.0048 False
161 SB16-02 -3.8051 3.8035 -0.0001 False
162 SB16-03 -3.7087 5.5627 -0.0498 False
163 SB16-04 -6.1244 6.0961 0.0021 False
164 SB16-05 -2.7148 7.7369 -0.0088 False
165 SB16-06 -4.7769 7.7872 -0.0047 False
166 SB16-07 -8.0197 9.1522 -0.0456 False
167 SB16-08 -7.8991 6.4606 -0.0159 False
168 SB16-09 -10.498 6.0299 -0.042 False
169 SB16-10 -8.5277 4.0827 -0.0216 False
170 SB16-11 -10.4365 4.29 -0.0467 False
171 SB17-01 -15.3848 1.8451 -0.0237 False
172 SB17-02 -12.6076 2.574 -0.0273 False
173 SB17-03 -14.2651 3.287 -0.0413 False
174 SB17-04 -12.2022 4.7362 -0.0464 False
175 SB17-05 -13.0176 6.9217 -0.0691 False
176 SB17-06 -13.968 5.2858 -0.0666 False
177 SB17-07 -15.8331 6.7481 -0.065 False
178 SB17-08 -17.2435 5.7061 -0.0541 False
179 SB17-09 -16.3499 4.0833 -0.0346 False
180 SB17-10 -19.2204 2.2971 -0.043 False
181 SB18-01 -0.4225 -1.2009 0.0095 False
182 SB18-02 2.911 -1.729 -0.01 False
183 SB18-03 1.968 -0.1589 0.0078 False
184 SB18-04 1.0051 1.4431 0.0126 False
185 SB18-05 -0.5338 3.0548 -0.0005 False
186 SB18-06 -0.8913 1.1823 0.0105 False
187 SB18-07 -2.1352 4.2494 0.0067 False
188 SB18-08 -3.2729 2.1673 0.0028 False
189 SB18-09 -2.0973 -0.6922 0.0097 False
190 SB18-10 -2.0783 -2.9996 0.0241 False
191 SB18-11 0.8968 -3.375 0.0257 False
192 SB19-01 -3.614 -1.6379 0.0159 False
193 SB19-02 -5.7708 -1.8347 0.0226 False
194 SB19-03 -5.8411 0.7054 0.0121 False
195 SB19-04 -5.3945 2.5083 0.008 False
196 SB19-05 -7.9105 -0.3063 0.0208 False
197 SB19-06 -8.524 1.4073 0.0343 False
198 SB19-07 -10.2728 1.2319 -0.0117 False
199 SB19-08 -9.5904 -1.1539 0.0108 False
200 SB19-09 -11.8738 -0.407 -0.0097 False
201 SB19-10 -9.9636 -2.8669 -0.0107 False
202 SB19-11 -11.0254 -4.3337 0.0015 False
203 SB20-01 -15.4025 -3.6581 -0.0125 False
204 SB20-02 -13.7123 -4.1685 0.0068 False
205 SB20-03 -11.9688 -2.2706 -0.0036 False
206 SB20-04 -13.9484 -1.5636 -0.0405 False
207 SB20-05 -13.9627 0.7944 -0.0229 False
208 SB20-06 -16.4636 -0.0196 -0.0133 False
209 SB20-07 -17.294 1.8526 -0.0296 False
210 SB20-08 -18.7043 -0.2317 -0.0339 False
211 SB20-09 -16.6449 -2.0438 -0.0235 False
212 SB20-10 -17.7425 -5.6708 -0.008 False
213 SB21-01 -4.2718 -10.4183 0.0205 False
214 SB21-02 -4.2888 -8.2243 0.0348 False
215 SB21-03 -2.0816 -8.1164 0.0338 False
216 SB21-04 -4.093 -6.2562 0.0399 False
217 SB21-05 -3.9111 -3.4006 0.0163 False
218 SB21-06 -5.7686 -3.6513 -0.006 False
219 SB21-07 -7.4424 -2.8985 0.0157 False
220 SB21-08 -6.2307 -5.3393 0.0196 False
221 SB21-09 -8.1468 -4.5699 -0.0126 False
222 SB21-10 -7.2606 -8.038 -0.0087 False
223 SB21-11 -5.8249 -9.2026 0.0247 False
224 SB22-01 -12.7297 -11.1863 0.0033 False
225 SB22-02 -11.5374 -9.0076 -0.026 False
226 SB22-03 -9.0725 -8.7466 -0.0007 False
227 SB22-04 -9.6894 -6.9596 -0.0026 False
228 SB22-05 -11.2988 -6.5531 -0.0262 False
229 SB22-06 -13.746 -6.8119 -0.0026 False
230 SB22-07 -15.3407 -5.7666 -0.0086 False
231 SB22-08 -16.9911 -7.26 0.0065 False
232 SB22-09 -15.3171 -8.7067 -0.001 False
233 SB22-10 -14.69 -10.8482 0.0002 False
234 SB22-11 -13.501 -8.5205 -0.0007 False
235 SB23-01 -8.1484 -15.3225 0.0401 False
236 SB23-02 -6.5074 -14.6288 0.0071 False
237 SB23-03 -5.9462 -11.3697 0.0294 False
238 SB23-04 -8.2704 -12.5776 0.0138 False
239 SB23-05 -9.1803 -10.4977 -0.0187 False
240 SB23-06 -10.0737 -12.7183 0.0082 False
241 SB23-07 -10.9796 -10.8448 0.0157 False
242 SB23-08 -11.8769 -12.7261 0.016 False
243 SB23-09 -14.5118 -13.4442 0.0175 False
244 SB23-10 -11.0002 -15.8052 0.0255 False
245 SB24-01 -0.3629 -17.8342 0.0189 False
246 SB24-02 -1.6616 -16.2605 0.0256 False
247 SB24-03 -0.6459 -14.4843 0.0086 False
248 SB24-04 -2.0896 -13.2088 0.0186 False
249 SB24-05 -3.2237 -11.8383 0.0099 False
250 SB24-06 -5.2488 -12.9945 0.0426 False
251 SB24-07 -3.705 -14.9562 0.0202 False
252 SB24-08 -5.2277 -16.0545 0.0413 False
253 SB24-09 -6.7103 -17.099 0.0585 False
254 SB24-10 -4.96 -18.3937 0.0372 False
255 SB24-11 -2.9339 -17.5387 0.0232 False
