idx name E N U flagged
0 SB01-01 19.4385 -0.0973 0.0187 False
1 SB01-02 15.7843 -1.9619 0.042 False
2 SB01-03 15.5985 -0.1712 0.001 False
3 SB01-04 12.5142 1.1557 0.0032 False
4 SB01-05 12.0776 -0.7554 -0.0137 False
5 SB01-06 13.8906 -1.4835 0.0065 False
6 SB01-07 12.3984 -3.9872 0.0273 False
7 SB01-08 14.524 -3.3258 0.0351 False
8 SB01-09 15.3828 -5.163 0.0082 False
9 SB01-10 17.5112 -2.0262 0.0415 False
10 SB02-01 18.2716 3.9031 0.0232 False
11 SB02-02 18.2107 6.3582 0.0543 False
12 SB02-03 16.4204 4.064 0.0191 False
13 SB02-04 15.913 7.2487 0.0502 False
14 SB02-05 14.2073 7.6826 0.0714 False
15 SB02-06 14.5149 5.1318 0.0372 False
16 SB02-07 12.4891 5.2383 0.0815 False
17 SB02-08 12.7203 3.4682 0.0198 False
18 SB02-09 14.1141 2.2644 0.0065 False
19 SB02-10 16.4333 2.2599 -0.0033 False
20 SB02-11 17.6038 0.1133 -0.0027 False
21 SB03-01 15.2968 9.4649 0.0318 False
22 SB03-02 13.4548 9.4645 0.0544 False
23 SB03-03 13.6725 13.0892 0.0532 False
24 SB03-04 11.4548 10.4516 0.0454 False
25 SB03-05 12.1141 12.0812 0.0455 False
26 SB03-06 8.2036 11.6062 0.0305 False
27 SB03-07 10.072 9.333 0.0407 False
28 SB03-08 6.2777 11.2036 0.0275 False
29 SB03-09 7.9822 9.245 0.009 False
30 SB03-10 9.9544 7.4294 0.0222 False
31 SB03-11 12.4783 7.2442 0.0506 False
32 SB04-01 9.8593 3.9131 0.0131 False
33 SB04-02 10.4535 5.6663 0.0585 False
34 SB04-03 7.9638 7.3456 0.011 False
35 SB04-04 7.4186 5.5771 0.0252 False
36 SB04-05 5.6413 5.02 0.0515 False
37 SB04-06 4.2428 3.8635 0.0415 False
38 SB04-07 7.5619 3.5218 0.0225 False
39 SB04-08 5.0764 1.8271 0.0421 False
40 SB04-09 8.5842 2.0255 0.0242 False
41 SB04-10 9.452 0.3922 0.0325 False
42 SB04-11 10.8457 2.3019 0.028 False
43 SB05-01 10.7184 -2.0924 0.0295 False
44 SB05-02 8.097 -0.7764 0.0099 False
45 SB05-03 6.856 0.6906 -0.0031 False
46 SB05-04 6.1814 -0.98 0.0014 False
47 SB05-05 3.6193 -2.1208 -0.0063 False
48 SB05-06 4.2477 -3.8652 -0.0258 False
49 SB05-07 6.8197 -2.9862 0.0103 False
50 SB05-08 8.6869 -2.7891 0.02 False
51 SB05-09 8.7006 -5.8531 -0.0039 False
52 SB05-10 9.596 -4.3016 0.0246 False
53 SB06-01 9.8048 14.6024 0.0948 False
54 SB06-02 12.1565 14.652 0.0941 False
55 SB06-03 8.0635 16.1426 0.092 False
56 SB06-04 5.9687 18.0734 0.0635 False
57 SB06-05 4.5236 17.0956 0.0707 False
58 SB06-06 6.9595 14.7777 0.0554 False
59 SB06-07 5.0539 15.0705 0.0693 False
60 SB06-08 3.3671 12.7813 0.0065 False
61 SB06-09 4.3127 11.3436 0.029 False
62 SB06-10 5.7948 13.3777 0.0183 False
63 SB06-11 8.5075 13.4086 0.0645 False
64 SB07-01 5.3638 7.9179 0.0091 False
65 SB07-02 5.1932 9.7244 0.0369 False
66 SB07-03 3.2082 7.6422 0.011 False
67 SB07-04 2.4107 10.2533 0.0075 False
68 SB07-05 -0.2439 9.7796 -0.0065 False
69 SB07-06 0.9138 7.5853 0.0255 False
70 SB07-07 -0.5988 6.5619 0.0091 False
71 SB07-08 0.1185 3.4064 0.0104 False
72 SB07-09 2.0153 5.8302 -0.0111 False
73 SB07-10 2.469 3.9342 0.0391 False
74 SB07-11 4.3519 6.2065 0.0027 False
75 SB08-01 1.6744 14.3037 0.0146 False
76 SB08-02 2.8294 16.1424 0.0416 False
77 SB08-03 1.8512 17.5822 0.0377 False
78 SB08-04 0.0964 17.4466 0.0563 False
79 SB08-05 -1.6331 18.398 -0.0051 False
80 SB08-06 -0.8333 15.1667 0.0445 False
81 SB08-07 -1.466 13.4791 0.0322 False
82 SB08-08 -0.7828 11.6128 -0.0074 False
83 SB08-09 0.3363 13.0165 -0.0052 False
84 SB08-10 1.0331 11.3502 -0.0133 False
85 SB09-01 -2.5594 7.0284 -0.0041 False
86 SB09-02 -1.209 8.3205 0.0268 False
87 SB09-03 -2.0946 9.9317 -0.0041 False
88 SB09-04 -4.2253 10.9777 -0.0132 False
89 SB09-05 -4.4805 7.4078 0.0302 False
90 SB09-06 -6.5877 8.5674 0.0258 False
91 SB09-07 -7.2683 6.8881 0.0209 False
92 SB09-08 -5.7005 6.0273 -0.0104 False
93 SB09-09 -3.3887 5.3971 -0.0025 False
94 SB09-10 -2.3272 2.8684 -0.0088 False
95 SB09-11 -1.1421 4.7974 -0.0112 False
96 SB10-01 -2.9689 14.3589 0.0162 False
97 SB10-02 -2.3119 16.2521 0.055 False
98 SB10-03 -4.0016 19.0056 -0.0062 False
99 SB10-04 -4.7388 16.4427 0.0223 False
100 SB10-05 -8.2657 17.2729 -0.0135 False
101 SB10-06 -5.2382 14.6583 0.0149 False
102 SB10-07 -7.8303 15.2284 0.0027 False
103 SB10-08 -6.3567 13.2439 0.0037 False
104 SB10-09 -6.7406 10.4115 -0.0103 False
105 SB10-10 -4.0618 12.8283 0.022 False
106 SB10-11 -2.6101 11.8058 -0.0087 False
107 SB11-01 -9.1247 10.8529 -0.0092 False
108 SB11-02 -8.5477 12.5666 -0.0097 False
109 SB11-03 -11.2574 11.8974 -0.0127 False
110 SB11-04 -11.8032 14.448 -0.0209 False
111 SB11-05 -13.1227 13.1048 -0.0287 False
112 SB11-06 -14.0465 10.5597 -0.0117 False
113 SB11-07 -16.0056 9.9015 -0.0431 False
114 SB11-08 -10.7549 10.1295 -0.0088 False
115 SB11-09 -10.2401 8.0652 0.0054 False
116 SB11-10 -8.3714 8.3858 0.0174 False
117 SB12-01 -12.1953 3.5391 0.0098 False
118 SB12-02 -11.5531 5.9147 0.0125 False
119 SB12-03 -12.0369 7.7183 -0.002 False
120 SB12-04 -13.3818 5.6356 0.0024 False
121 SB12-05 -13.0414 9.1227 -0.013 False
122 SB12-06 -15.4868 8.0371 -0.0248 False
123 SB12-07 -16.1629 6.3579 -0.0197 False
124 SB12-08 -17.3188 8.7149 -0.0359 False
125 SB12-09 -18.3219 4.2312 -0.012 False
126 SB12-10 -16.1465 4.3462 0.001 False
127 SB12-11 -10.9763 2.3268 0.0013 False
128 SB13-01 -11.7886 -2.1089 -0.0493 False
129 SB13-02 -13.7728 0.1373 -0.0186 False
130 SB13-03 -14.5913 2.2796 0.0119 False
131 SB13-04 -15.3738 0.6919 -0.0034 False
132 SB13-05 -16.6796 2.6649 0.0081 False
133 SB13-06 -17.2452 -0.4545 -0.0077 False
134 SB13-07 -16.2061 -1.8659 -0.0412 False
135 SB13-08 -19.2057 -3.2373 -0.0524 False
136 SB13-09 -16.753 -4.0144 -0.053 False
137 SB13-10 -14.7042 -3.0717 -0.0527 False
138 SB13-11 -12.9378 -3.4432 -0.057 False
139 SB14-01 -11.1096 -7.8472 -0.0575 False
140 SB14-02 -13.9854 -8.2357 -0.0466 False
141 SB14-03 -11.1974 -6.1214 -0.0319 False
142 SB14-04 -12.9028 -5.2161 -0.046 False
143 SB14-05 -15.1694 -4.8697 -0.0596 False
144 SB14-06 -14.5133 -6.517 -0.0472 False
145 SB14-07 -17.0541 -5.778 -0.0621 False
146 SB14-08 -16.5271 -9.4882 -0.0474 False
147 SB14-09 -14.7755 -9.9331 -0.0511 False
148 SB14-10 -14.1495 -11.652 -0.051 False
149 SB14-11 -12.6545 -10.3889 -0.0207 False
150 SB15-01 -4.8119 2.597 -0.0081 False
151 SB15-02 -7.762 2.2938 0.0037 False
152 SB15-03 -5.3919 4.2842 0.0238 False
153 SB15-04 -7.396 4.0056 -0.0121 False
154 SB15-05 -9.0655 6.3743 0.0073 False
155 SB15-06 -10.1447 4.4727 0.0132 False
156 SB15-07 -12.5154 1.4167 -0.0001 False
157 SB15-08 -10.5137 -0.7785 -0.05 False
158 SB15-09 -9.8766 0.8972 -0.02 False
159 SB15-10 -5.9368 0.8193 -0.0556 False
160 SB16-01 -6.2583 -4.3129 -0.0545 False
161 SB16-02 -4.8891 -2.2921 -0.0721 False
162 SB16-03 -6.527 -1.5171 -0.0718 False
163 SB16-04 -7.8774 -3.6583 -0.041 False
164 SB16-05 -8.223 0.1689 -0.0389 False
165 SB16-06 -8.9742 -1.7471 -0.0498 False
166 SB16-07 -11.3745 -4.3013 -0.0487 False
167 SB16-08 -8.7723 -5.1914 -0.0361 False
168 SB16-09 -9.3355 -7.7668 -0.0696 False
169 SB16-10 -6.8836 -6.6436 -0.0364 False
170 SB16-11 -7.6301 -8.3371 -0.0513 False
171 SB17-01 -7.1135 -13.7955 -0.0286 False
172 SB17-02 -6.7994 -10.8927 -0.0175 False
173 SB17-03 -8.0488 -12.2246 -0.0455 False
174 SB17-04 -8.6669 -9.8333 -0.0221 False
175 SB17-05 -11.0271 -9.7689 -0.0213 False
176 SB17-06 -9.843 -11.2888 -0.0313 False
177 SB17-07 -11.8288 -12.461 -0.0211 False
178 SB17-08 -11.369 -14.2039 -0.0381 False
179 SB17-09 -9.5186 -13.8801 -0.0273 False
180 SB17-10 -8.8623 -17.2351 -0.0287 False
181 SB18-01 1.0209 -0.8062 0.0097 False
182 SB18-02 2.6525 2.1246 0.0074 False
183 SB18-03 0.794 1.8141 -0.0153 False
184 SB18-04 -0.9708 1.4451 -0.0017 False
185 SB18-05 -3.0046 0.5968 -0.0551 False
186 SB18-06 -1.4081 -0.4634 -0.0182 False
187 SB18-07 -4.8058 -0.5258 -0.07 False
188 SB18-08 -3.0952 -2.3249 -0.0318 False
189 SB18-09 -0.0496 -2.1977 -0.0038 False
190 SB18-10 2.0677 -2.9652 -0.0094 False
191 SB18-11 3.492 -0.3329 -0.0136 False
192 SB19-01 0.2959 -4.0044 -0.0159 False
193 SB19-02 -0.2895 -6.0215 -0.0188 False
194 SB19-03 -2.717 -5.2553 -0.0321 False
195 SB19-04 -4.2459 -4.1482 -0.0392 False
196 SB19-05 -2.4889 -7.5551 -0.0162 False
197 SB19-06 -4.2742 -7.4824 -0.0592 False
198 SB19-07 -4.708 -9.1827 -0.0414 False
199 SB19-08 -2.2696 -9.3688 -0.0139 False
200 SB19-09 -3.7675 -11.293 -0.0195 False
201 SB19-10 -0.769 -10.3681 -0.0131 False
202 SB19-11 0.2693 -11.8268 -0.0219 False
203 SB20-01 -1.9391 -15.6944 0.0209 False
204 SB20-02 -0.8846 -14.2925 0.0226 False
205 SB20-03 -2.0508 -11.9881 -0.0039 False
206 SB20-04 -3.3687 -13.6651 -0.0083 False
207 SB20-05 -5.62 -12.8437 -0.0265 False
208 SB20-06 -5.728 -15.4479 -0.0368 False
209 SB20-07 -7.7582 -15.5459 0.0006 False
210 SB20-08 -6.3145 -17.6308 0.0053 False
211 SB20-09 -3.8801 -16.2871 0.0271 False
212 SB20-10 -0.8607 -18.5869 -0.0024 False
213 SB21-01 8.2045 -7.6333 0.0101 False
214 SB21-02 6.1782 -6.8963 0.021 False
215 SB21-03 6.9076 -4.7612 -0.0203 False
216 SB21-04 4.4816 -5.9646 -0.0025 False
217 SB21-05 1.7865 -4.8654 -0.0416 False
218 SB21-06 1.4012 -6.6534 -0.0131 False
219 SB21-07 0.0873 -8.0146 -0.0377 False
220 SB21-08 2.8948 -7.683 0.0036 False
221 SB21-09 1.4633 -9.2716 -0.0191 False
222 SB21-10 5.005 -9.5704 -0.0246 False
223 SB21-11 6.6004 -8.6323 -0.0247 False
224 SB22-01 6.0396 -15.8457 0.0146 False
225 SB22-02 4.4042 -13.9535 0.0216 False
226 SB22-03 5.029 -11.5237 0.0202 False
227 SB22-04 3.1625 -11.4307 0.0229 False
228 SB22-05 2.1801 -12.8949 0.0404 False
229 SB22-06 1.5766 -15.2857 0.0236 False
230 SB22-07 0.0512 -16.3672 0.0452 False
231 SB22-08 0.8875 -18.4325 0.0239 False
232 SB22-09 2.8765 -17.3627 -0.0039 False
233 SB22-10 5.0414 -17.5558 -0.0038 False
234 SB22-11 3.2746 -15.5903 0.0187 False
235 SB23-01 11.5695 -12.9675 -0.0126 False
236 SB23-02 11.4437 -11.1619 0.0099 False
237 SB23-03 8.5767 -9.504 -0.0065 False
238 SB23-04 8.9571 -12.1187 -0.0026 False
239 SB23-05 6.6199 -12.2823 -0.0125 False
240 SB23-06 8.438 -13.9107 -0.0229 False
241 SB23-07 6.3211 -14.0926 0.0328 False
242 SB23-08 7.8196 -15.5836 -0.0178 False
243 SB23-09 7.5412 -18.2523 -0.0425 False
