idx name E N U flagged
80 SB08-06 -6.1326 -13.8753 0.0144 False
81 SB08-07 -4.8292 -12.7076 0.0152 False
82 SB08-08 -4.5878 -10.7194 0.0263 False
83 SB08-09 -6.2306 -11.4427 0.0229 False
84 SB08-10 -6.0595 -9.6851 0.0277 False
85 SB09-01 -0.9161 -7.4352 0.045 False
86 SB09-02 -2.6755 -7.9328 0.0491 False
87 SB09-03 -2.6636 -9.7483 0.0417 False
88 SB09-04 -1.2706 -11.7489 0.0508 False
89 SB09-05 0.6423 -8.6156 0.0276 False
90 SB09-06 1.9274 -10.6009 0.0396 False
91 SB09-07 3.336 -9.4508 0.0398 False
92 SB09-08 2.3087 -7.9481 0.0233 False
93 SB09-09 0.5439 -6.3661 0.034 False
94 SB09-10 0.7339 -3.5978 0.0219 False
95 SB09-11 -1.1652 -4.7377 0.0397 False
96 SB10-01 -3.8863 -14.0944 0.0343 False
97 SB10-02 -5.384 -15.5053 0.0171 False
98 SB10-03 -5.1129 -18.7268 -0.0379 False
99 SB10-04 -3.2417 -16.7859 0.0214 False
100 SB10-05 -0.5578 -19.1239 0.0431 False
101 SB10-06 -1.9983 -15.4639 0.0273 False
102 SB10-07 0.0221 -17.1107 0.0108 False
103 SB10-08 -0.3719 -14.7048 0.0292 False
104 SB10-09 1.2883 -12.3226 0.0096 False
105 SB10-10 -2.2273 -13.2952 0.0284 False
106 SB10-11 -3.0508 -11.7383 0.0313 False
107 SB11-01 3.2224 -13.7998 0.0424 False
108 SB11-02 1.8511 -15.0526 0.037 False
109 SB11-03 4.6 -15.7444 0.0313 False
110 SB11-04 3.9769 -18.1786 0.0245 False
111 SB11-05 5.6758 -17.7022 0.0089 False
112 SB11-06 7.6897 -15.828 0.0319 False
113 SB11-07 9.7262 -16.0625 0.0505 False
114 SB11-08 4.9945 -13.9143 0.054 False
115 SB11-09 5.4091 -11.8218 0.0427 False
116 SB11-10 3.6607 -11.3001 0.0476 False
117 SB12-01 9.2447 -8.7328 0.044 False
118 SB12-02 7.5898 -10.5342 0.0238 False
119 SB12-03 7.1805 -12.3369 0.0433 False
120 SB12-04 9.351 -11.1359 0.0379 False
121 SB12-05 7.4482 -14.0795 0.0462 False
122 SB12-06 10.1183 -14.2238 0.0324 False
123 SB12-07 11.5167 -13.0086 0.0068 False
124 SB12-08 11.4718 -15.6349 0.0192 False
125 SB12-09 14.3381 -12.093 -0.0126 False
126 SB12-10 12.3872 -11.253 0.0072 False
127 SB12-11 8.6684 -7.132 0.0608 False
128 SB13-01 11.4624 -3.4593 0.0308 False
129 SB13-02 12.2331 -6.3971 0.0289 False
130 SB13-03 11.9146 -8.664 0.0252 False
131 SB13-04 13.4209 -7.6192 0.0249 False
132 SB13-05 13.6646 -9.9599 0.0192 False
133 SB13-06 15.5786 -7.4817 0.0024 False
134 SB13-07 15.2841 -5.6624 0.0419 False
135 SB13-08 18.5481 -5.8617 0.0342 False
136 SB13-09 16.7414 -4.0625 0.0375 False
137 SB13-10 14.5085 -3.9471 0.0966 False
138 SB13-11 13.0789 -2.8759 0.0207 False
139 SB14-01 13.466 1.9627 0.0479 False
140 SB14-02 16.2405 0.9607 -0.0034 False
141 SB14-03 12.7674 0.3195 0.0481 False
142 SB14-04 13.8733 -1.2677 0.0292 False
143 SB14-05 15.7354 -2.5285 0.0223 False
144 SB14-06 15.8358 -0.8311 0.0186 False
145 SB14-07 17.861 -2.6256 0.0247 False
146 SB14-08 19.0188 0.92 0.031 False
147 SB14-09 17.6883 2.1508 0.0006 False
148 SB14-10 17.8995 3.9449 0.0121 False
149 SB14-11 16.0178 3.4479 0.028 False
150 SB15-01 3.0843 -4.4574 0.0432 False
151 SB15-02 5.8657 -5.5846 0.0383 False
152 SB15-03 2.8391 -6.3012 0.0208 False
153 SB15-04 4.7731 -6.9062 0.0405 False
154 SB15-05 5.2055 -9.8009 0.0059 False
155 SB15-06 6.977 -8.611 0.0333 False
156 SB15-07 10.4883 -6.9729 0.0207 False
157 SB15-08 9.6598 -4.1354 0.0416 False
158 SB15-09 8.423 -5.287 0.0177 False
159 SB15-10 4.9309 -3.4217 0.054 False
160 SB16-01 7.4899 0.9979 0.0442 False
161 SB16-02 5.4184 -0.239 0.0608 False
162 SB16-03 6.5272 -1.6227 0.0524 False
163 SB16-04 8.6779 -0.3736 0.0634 False
164 SB16-05 7.2384 -3.9149 0.0634 False
165 SB16-06 8.8232 -2.5237 0.0634 False
166 SB16-07 12.076 -1.383 0.0503 False
167 SB16-08 10.1828 0.6031 0.057 False
168 SB16-09 11.8167 2.6623 0.0671 False
169 SB16-10 9.1964 2.6939 0.0706 False
170 SB16-11 10.57 3.9492 0.0586 False
171 SB17-01 12.72 9.0866 0.0276 False
172 SB17-02 10.9986 6.6109 0.0456 False
173 SB17-03 12.7787 7.2119 0.0339 False
174 SB17-04 12.2073 4.768 0.0676 False
175 SB17-05 14.2542 3.6912 0.0223 False
176 SB17-06 13.8502 5.5278 0.0624 False
177 SB17-07 16.1971 5.7101 -0.0084 False
178 SB17-08 16.5772 7.4627 0.0077 False
179 SB17-09 14.8203 7.9919 0.0507 False
180 SB17-10 15.7241 11.3066 -0.015 False
181 SB18-01 -0.54 1.1726 -0.0281 False
182 SB18-02 -3.2985 -0.6709 -0.002 False
183 SB18-03 -1.5733 -1.2184 -0.0024 False
184 SB18-04 0.1975 -1.7402 -0.0016 False
185 SB18-05 2.4229 -1.8914 0.0398 False
186 SB18-06 1.4264 -0.2776 -0.024 False
187 SB18-07 4.4424 -1.6666 0.0691 False
188 SB18-08 3.8597 0.5357 0.091 False
189 SB18-09 1.0782 1.8898 -0.0226 False
190 SB18-10 -0.4919 3.6407 -0.0498 False
191 SB18-11 -2.9245 1.9002 -0.0005 False
192 SB19-01 1.5597 3.6798 -0.051 False
193 SB19-02 3.0078 5.2913 -0.0694 False
194 SB19-03 4.7837 3.4532 -0.0077 False
195 SB19-04 5.6457 1.7775 0.0407 False
196 SB19-05 5.6344 5.6017 -0.0421 False
197 SB19-06 7.2071 4.694 -0.0043 False
198 SB19-07 8.4127 6.0491 0.0098 False
199 SB19-08 6.307 7.3603 -0.0619 False
200 SB19-09 8.4708 8.3504 -0.0247 False
201 SB19-10 5.4055 8.8534 -0.0876 False
202 SB19-11 5.1549 10.6261 -0.0987 False
203 SB20-01 8.9153 13.0822 -0.0595 False
204 SB20-02 7.3112 12.3551 -0.0684 False
205 SB20-03 7.3016 9.7847 -0.0538 False
206 SB20-04 9.2322 10.6007 -0.027 False
207 SB20-05 10.8272 8.8771 0.0196 False
208 SB20-06 12.108 11.1535 -0.0037 False
209 SB20-07 13.965 10.3109 -0.0008 False
210 SB20-08 13.6292 12.7696 -0.0178 False
211 SB20-09 10.8638 12.7294 -0.0195 False
212 SB20-10 9.2514 16.1797 -0.0798 False
213 SB21-01 -3.8441 10.5644 -0.0773 False
214 SB21-02 -2.361 8.9422 -0.0846 False
215 SB21-03 -3.969 7.3792 -0.0736 False
216 SB21-04 -1.244 7.3798 -0.0656 False
217 SB21-05 0.635 5.1375 -0.0594 False
218 SB21-06 1.7544 6.5788 -0.0966 False
219 SB21-07 3.5456 7.1188 -0.0742 False
220 SB21-08 0.9278 8.1459 -0.087 False
221 SB21-09 2.9269 8.8792 -0.0861 False
222 SB21-10 -0.086 10.7778 -0.1183 False
223 SB21-11 -1.9334 10.6725 -0.116 False
224 SB22-01 1.8264 16.871 -0.1114 False
225 SB22-02 2.4148 14.4531 -0.1393 False
226 SB22-03 0.7944 12.6002 -0.1246 False
227 SB22-04 2.3976 11.6518 -0.1187 False
228 SB22-05 3.9441 12.4449 -0.1194 False
229 SB22-06 5.5664 14.2985 -0.1142 False
230 SB22-07 7.387 14.5892 -0.0989 False
231 SB22-08 7.6553 16.8025 -0.0893 False
232 SB22-09 5.3998 16.7761 -0.1157 False
233 SB22-10 3.504 17.9317 -0.109 False
234 SB22-11 4.1719 15.3784 -0.1194 False
235 SB23-01 -4.3527 16.8218 -0.1242 False
236 SB23-02 -5.1274 15.1734 -0.0866 False
237 SB23-03 -3.2614 12.3834 -0.0977 False
238 SB23-04 -2.3928 14.8825 -0.152 False
239 SB23-05 -0.3121 13.9622 -0.1256 False
240 SB23-06 -1.1618 16.2024 -0.1249 False
241 SB23-07 0.8037 15.3987 -0.1613 False
242 SB23-08 0.164 17.4156 -0.1041 False
243 SB23-09 1.6595 19.6924 -0.0934 False
244 SB23-10 -2.5423 19.1298 -0.1612 False
245 SB24-01 -11.8213 13.3759 -0.0206 False
246 SB24-02 -9.7679 13.128 -0.028 False
247 SB24-03 -9.2734 11.1018 -0.0033 False
248 SB24-04 -7.3776 11.1815 -0.0279 False
249 SB24-05 -5.649 10.909 -0.0404 False
250 SB24-06 -4.8975 13.0865 -0.0749 False
251 SB24-07 -7.315 13.6231 -0.0639 False
252 SB24-08 -6.9593 15.345 -0.085 False
253 SB24-09 -6.573 17.1109 -0.0959 False
254 SB24-10 -8.7752 16.8627 -0.0858 False
255 SB24-11 -9.7365 14.8892 -0.0462 False
