idx name E N U flagged
84 SB08-10 6.9486 9.0476 0.0111 False
85 SB09-01 1.5914 7.3125 -0.0225 False
86 SB09-02 3.4272 7.6749 -0.0123 False
87 SB09-03 3.5319 9.4472 0.0063 False
88 SB09-04 2.3397 11.5739 -0.0108 False
89 SB09-05 0.1637 8.6833 -0.0455 False
90 SB09-06 -0.9838 10.7523 -0.0202 False
91 SB09-07 -2.4572 9.6895 0.0052 False
92 SB09-08 -1.5595 8.1809 -0.0272 False
93 SB09-09 0.0729 6.4144 -0.0384 False
94 SB09-10 -0.4137 3.646 -0.0655 False
95 SB09-11 1.544 4.639 -0.0272 False
96 SB10-01 5.1364 13.6825 0.0094 False
97 SB10-02 6.7291 14.9801 0.0211 False
98 SB10-03 6.8171 18.1619 0.005 False
99 SB10-04 4.8157 16.4441 -0.0093 False
100 SB10-05 2.2909 18.9799 -0.0231 False
101 SB10-06 3.4241 15.1981 0.0251 False
102 SB10-07 1.515 16.9953 -0.0241 False
103 SB10-08 1.7272 14.5991 0.0205 False
104 SB10-09 -0.127 12.34 -0.0047 False
105 SB10-10 3.4138 13.0212 0.044 False
106 SB10-11 4.1574 11.4147 0.0071 False
107 SB11-01 -1.9499 14.0553 0.0136 False
108 SB11-02 -0.5158 15.1877 0.0003 False
109 SB11-03 -3.098 16.1222 -0.0174 False
110 SB11-04 -2.293 18.4485 -0.0564 False
111 SB11-05 -4.0856 18.121 -0.0303 False
112 SB11-06 -6.1963 16.4491 -0.0334 False
113 SB11-07 -8.2305 16.8788 -0.0777 False
114 SB11-08 -3.663 14.3224 -0.0106 False
115 SB11-09 -4.27 12.2898 -0.0115 False
116 SB11-10 -2.619 11.5846 -0.0113 False
117 SB12-01 -8.3661 9.5635 -0.0038 False
118 SB12-02 -6.5979 11.1846 -0.0231 False
119 SB12-03 -6.0272 12.9415 -0.04 False
120 SB12-04 -8.3008 11.9451 -0.0294 False
121 SB12-05 -6.1555 14.7025 -0.0285 False
122 SB12-06 -8.7762 15.0898 -0.0259 False
123 SB12-07 -10.3036 13.9815 -0.0126 False
124 SB12-08 -9.9488 16.6398 -0.0338 False
125 SB12-09 -13.1801 13.3629 -0.0286 False
126 SB12-10 -11.3194 12.3399 -0.0266 False
127 SB12-11 -7.9688 7.8542 -0.05 False
128 SB13-01 -11.061 4.5097 -0.018 False
129 SB13-02 -11.5354 7.4782 -0.0231 False
130 SB13-03 -11.0817 9.7176 -0.0221 False
131 SB13-04 -12.6426 8.8478 -0.0522 False
132 SB13-05 -12.7001 11.1754 -0.0208 False
133 SB13-06 -14.8035 8.8525 -0.0428 False
134 SB13-07 -14.7258 7.0514 -0.0608 False
135 SB13-08 -17.9433 7.5439 -0.0568 False
136 SB13-09 -16.3016 5.5695 -0.0221 False
137 SB13-10 -14.0701 5.2575 -0.0403 False
138 SB13-11 -12.7796 4.041 -0.0278 False
139 SB14-01 -13.5684 -0.701 -0.0265 False
140 SB14-02 -16.2095 0.5183 -0.0422 False
141 SB14-03 -12.766 0.8489 -0.0147 False
142 SB14-04 -13.7146 2.5311 -0.0334 False
143 SB14-05 -15.4327 3.9801 -0.0316 False
144 SB14-06 -15.6999 2.2731 -0.0492 False
145 SB14-07 -17.4919 4.2561 -0.0952 False
146 SB14-08 -19.0395 0.803 -0.0845 False
147 SB14-09 -17.7936 -0.4794 -0.0803 False
148 SB14-10 -18.165 -2.2624 -0.0551 False
149 SB14-11 -16.229 -1.9531 -0.0431 False
150 SB15-01 -2.6491 4.7419 -0.0313 False
151 SB15-02 -5.3437 6.0985 -0.0283 False
152 SB15-03 -2.2628 6.5116 -0.0349 False
153 SB15-04 -4.1221 7.2928 -0.0439 False
154 SB15-05 -4.235 10.2568 0.0031 False
155 SB15-06 -6.1531 9.2572 -0.0384 False
156 SB15-07 -9.8489 7.9154 0.0137 False
157 SB15-08 -9.2677 5.0098 -0.0524 False
158 SB15-09 -7.8879 6.0715 -0.0327 False
159 SB15-10 -4.5819 3.9005 -0.0374 False
160 SB16-01 -7.5371 -0.2729 -0.042 False
161 SB16-02 -5.3642 0.7018 -0.0867 False
162 SB16-03 -6.308 2.1964 -0.0602 False
163 SB16-04 -8.5565 1.1283 -0.052 False
164 SB16-05 -6.8373 4.5324 -0.0442 False
165 SB16-06 -8.5329 3.2829 -0.0478 False
166 SB16-07 -11.8623 2.4703 -0.0346 False
167 SB16-08 -10.2202 0.3388 -0.0362 False
168 SB16-09 -11.9819 -1.5381 -0.0209 False
169 SB16-10 -9.4285 -1.8526 -0.0579 False
170 SB16-11 -10.8723 -2.9495 -0.012 False
171 SB17-01 -13.3831 -7.7981 -0.0396 False
172 SB17-02 -11.5745 -5.5762 -0.0347 False
173 SB17-03 -13.3617 -5.9893 -0.0145 False
174 SB17-04 -12.6033 -3.641 -0.0209 False
175 SB17-05 -14.5464 -2.3766 -0.0255 False
176 SB17-06 -14.3151 -4.2465 -0.0352 False
177 SB17-07 -16.6633 -4.211 -0.0437 False
178 SB17-08 -17.1637 -5.9075 -0.0403 False
179 SB17-09 -15.4982 -6.6172 -0.0189 False
180 SB17-10 -16.7121 -9.7548 -0.0413 False
181 SB18-01 0.4063 -1.2071 -0.0312 False
182 SB18-02 3.3406 0.3533 -0.0148 False
183 SB18-03 1.6631 1.0705 -0.0308 False
184 SB18-04 -0.0087 1.7113 -0.0339 False
185 SB18-05 -2.2478 2.094 -0.0823 False
186 SB18-06 -1.3912 0.415 -0.0403 False
187 SB18-07 -4.2872 2.0733 -0.0877 False
188 SB18-08 -3.9058 -0.2378 -0.0632 False
189 SB18-09 -1.2596 -1.8561 0.0038 False
190 SB18-10 0.1635 -3.5941 0.0022 False
191 SB18-11 2.7638 -2.1385 0.0089 False
192 SB19-01 -1.9191 -3.5243 0.0016 False
193 SB19-02 -3.4923 -4.986 0.0145 False
194 SB19-03 -5.1244 -2.9583 -0.0551 False
195 SB19-04 -5.7885 -1.2516 -0.0329 False
196 SB19-05 -6.0918 -5.032 -0.011 False
197 SB19-06 -7.6257 -4.0049 -0.0568 False
198 SB19-07 -8.9011 -5.2205 -0.0173 False
199 SB19-08 -6.955 -6.739 -0.0089 False
200 SB19-09 -9.1777 -7.4979 -0.0105 False
201 SB19-10 -6.2203 -8.3172 0.04 False
202 SB19-11 -6.1114 -10.1183 0.0232 False
203 SB20-01 -10.0381 -12.1727 0.0068 False
204 SB20-02 -8.4254 -11.6439 -0.0137 False
205 SB20-03 -8.1683 -9.0752 -0.0031 False
206 SB20-04 -10.1717 -9.7128 0.0009 False
207 SB20-05 -11.5905 -7.7779 -0.0073 False
208 SB20-06 -13.0498 -9.9792 -0.0108 False
209 SB20-07 -14.8568 -8.996 -0.0126 False
210 SB20-08 -14.7528 -11.4607 -0.0068 False
211 SB20-09 -11.983 -11.6828 -0.0095 False
212 SB20-10 -10.7018 -15.2071 0.0145 False
213 SB21-01 2.8399 -10.8839 0.002 False
214 SB21-02 1.5374 -9.1356 0.0727 False
215 SB21-03 3.2576 -7.7168 -0.0037 False
216 SB21-04 0.5808 -7.4876 -0.0076 False
217 SB21-05 -1.0686 -5.1006 0.012 False
218 SB21-06 -2.347 -6.3794 0.0158 False
219 SB21-07 -4.2267 -6.7838 0.0061 False
220 SB21-08 -1.6902 -8.0402 0.0144 False
221 SB21-09 -3.7462 -8.5875 -0.0163 False
222 SB21-10 -0.8826 -10.7932 0.0303 False
223 SB21-11 0.9372 -10.8142 0.0335 False
224 SB22-01 -3.3866 -16.6446 0.0596 False
225 SB22-02 -3.7531 -14.1747 0.0344 False
226 SB22-03 -1.9447 -12.4199 0.0454 False
227 SB22-04 -3.4416 -11.3698 0.0223 False
228 SB22-05 -5.0498 -12.0768 0.0172 False
229 SB22-06 -6.8664 -13.7349 0.0263 False
230 SB22-07 -8.6665 -13.8966 0.0168 False
231 SB22-08 -9.1365 -16.0131 0.0209 False
232 SB22-09 -6.8922 -16.1829 0.0303 False
233 SB22-10 -5.1512 -17.5557 0.0489 False
234 SB22-11 -5.5716 -14.9423 0.0362 False
235 SB23-01 2.8187 -17.1804 0.0205 False
236 SB23-02 3.678 -15.6064 0.0398 False
237 SB23-03 2.1361 -12.6132 0.0329 False
238 SB23-04 1.0383 -15.0127 0.0443 False
239 SB23-05 -0.9772 -13.8758 0.0451 False
240 SB23-06 -0.3419 -16.2426 0.0345 False
241 SB23-07 -2.2007 -15.2383 0.0365 False
242 SB23-08 -1.7143 -17.3457 0.038 False
243 SB23-09 -3.443 -19.4329 0.0551 False
244 SB23-10 0.7902 -19.2594 0.0166 False
245 SB24-01 10.5106 -14.4164 0.0193 False
246 SB24-02 8.4867 -13.9813 0.0056 False
247 SB24-03 8.249 -11.923 0.0425 False
248 SB24-04 6.288 -11.8138 -0.0396 False
249 SB24-05 4.5981 -11.3889 -0.0022 False
250 SB24-06 3.6677 -13.4769 0.0204 False
251 SB24-07 5.9957 -14.2471 -0.0219 False
252 SB24-08 5.5315 -15.9 0.024 False
253 SB24-09 4.9825 -17.6304 0.0065 False
254 SB24-10 7.1817 -17.6462 -0.0354 False
255 SB24-11 8.2926 -15.7298 -0.0114 False
