idx name E N U flagged
63 SB06-11 15.249 -4.2053 0.0371 False
64 SB07-01 9.1658 -2.8061 0.0428 False
65 SB07-02 10.7951 -2.1055 0.049 False
66 SB07-03 8.2326 -0.8191 0.0291 False
67 SB07-04 10.4875 0.7137 0.0486 False
68 SB07-05 9.3132 3.0606 0.016 False
69 SB07-06 7.5022 1.3035 0.0241 False
70 SB07-07 6.1331 2.4632 0.0181 False
71 SB07-08 3.2756 0.8992 0.0229 False
72 SB07-09 6.151 -0.1565 0.0349 False
73 SB07-10 4.4662 -1.2496 0.0087 False
74 SB07-11 7.1852 -2.325 0.0472 False
75 SB08-01 14.2044 2.5449 0.0262 False
76 SB08-02 16.2477 2.0298 0.0084 False
77 SB08-03 17.3383 3.3391 0.0099 False
78 SB08-04 16.6924 5.0162 0.0072 False
79 SB08-05 17.0985 6.9058 0.0115 False
80 SB08-06 14.2481 5.2447 -0.0046 False
81 SB08-07 12.4853 5.3583 -0.0184 False
82 SB08-08 10.8983 4.1083 0.0102 False
83 SB08-09 12.5308 3.4972 0.0151 False
84 SB08-10 11.1912 2.3425 0.0122 False
85 SB09-01 6.0025 4.5137 0.0198 False
86 SB09-02 7.5861 3.6072 0.0093 False
87 SB09-03 8.8681 4.8759 -0.0015 False
88 SB09-04 9.2953 7.2627 0.0003 False
89 SB09-05 5.774 6.4661 0.0204 False
90 SB09-06 6.2841 8.7612 -0.0001 False
91 SB09-07 4.4368 8.9711 -0.0358 False
92 SB09-08 4.1279 7.1834 -0.0051 False
93 SB09-09 4.2044 4.8154 -0.0017 False
94 SB09-10 2.1026 3.043 -0.0052 False
95 SB09-11 4.2252 2.4731 0.0147 False
96 SB10-01 12.9476 7.0385 -0.0056 False
97 SB10-02 14.8524 6.9685 -0.0236 False
98 SB10-03 17.033 9.3118 0.0007 False
99 SB10-04 14.3752 9.3553 0.0048 False
100 SB10-05 14.0868 12.9662 -0.0003 False
101 SB10-06 12.5121 9.3109 -0.0053 False
102 SB10-07 12.248 11.9182 -0.0061 False
103 SB10-08 10.8313 9.9678 -0.0084 False
104 SB10-09 7.9591 9.4707 0.0126 False
105 SB10-10 11.0656 7.6614 -0.0077 False
106 SB10-11 10.5669 5.9579 -0.0276 False
107 SB11-01 7.6927 11.9188 -0.0121 False
108 SB11-02 9.4902 11.8042 0.0048 False
109 SB11-03 8.1187 14.2104 -0.0408 False
110 SB11-04 10.2703 15.4886 -0.0211 False
111 SB11-05 8.7435 16.387 -0.0117 False
112 SB11-06 5.9868 16.5262 -0.0217 False
113 SB11-07 4.9023 18.1591 -0.0162 False
114 SB11-08 6.5273 13.2643 -0.0373 False
115 SB11-09 4.7504 12.1082 -0.0423 False
116 SB11-10 5.5487 10.4883 -0.0183 False
117 SB12-01 -0.1548 12.7307 -0.0351 False
118 SB12-02 2.2688 12.785 -0.0274 False
119 SB12-03 3.8408 13.7478 -0.0621 False
120 SB12-04 1.5093 14.4741 -0.0724 False
121 SB12-05 4.8957 15.1104 -0.0232 False
122 SB12-06 3.1569 17.1677 -0.0321 False
123 SB12-07 1.302 17.2859 -0.0469 False
124 SB12-08 3.267 19.1227 -0.0282 False
125 SB12-09 -1.3051 18.726 -0.0372 False
126 SB12-10 -0.5696 16.7454 -0.0404 False
127 SB12-11 -0.9394 11.1541 -0.0362 False
128 SB13-01 -5.4839 10.6041 -0.0464 False
129 SB13-02 -3.9021 13.2048 -0.036 False
130 SB13-03 -2.0883 14.6023 -0.0343 False
131 SB13-04 -3.8335 14.9058 -0.0504 False
132 SB13-05 -2.3751 16.7608 -0.0492 False
133 SB13-06 -5.4936 16.3618 -0.0893 False
134 SB13-07 -6.588 14.9484 -0.043 False
135 SB13-08 -8.7148 17.4238 -0.0663 False
136 SB13-09 -8.7035 14.8632 -0.0587 False
137 SB13-10 -7.2594 13.1626 -0.0689 False
138 SB13-11 -7.0911 11.43 -0.0304 False
139 SB14-01 -10.7783 8.3128 -0.0366 False
140 SB14-02 -12.0061 10.9624 -0.0647 False
141 SB14-03 -9.1072 8.9114 -0.0614 False
142 SB14-04 -8.7825 10.8603 -0.0348 False
143 SB14-05 -9.1143 13.0759 -0.0436 False
144 SB14-06 -10.4132 11.9659 -0.0549 False
145 SB14-07 -10.5161 14.618 -0.0903 False
146 SB14-08 -13.9441 13.0183 -0.0581 False
147 SB14-09 -13.8032 11.2144 -0.0436 False
148 SB14-10 -15.2546 10.109 -0.0504 False
149 SB14-11 -13.6169 9.1021 -0.054 False
150 SB15-01 1.1009 5.3257 0.0019 False
151 SB15-02 -0.1005 8.1209 -0.0203 False
152 SB15-03 2.5098 6.4289 -0.0277 False
153 SB15-04 1.6106 8.2157 0.0222 False
154 SB15-05 3.4396 10.5521 -0.0185 False
155 SB15-06 1.3444 11.0327 -0.0283 False
156 SB15-07 -2.3546 12.3988 -0.0106 False
157 SB15-08 -3.7516 9.8558 -0.0155 False
158 SB15-09 -2.0 9.7348 -0.0034 False
159 SB15-10 -0.9693 5.9555 0.0069 False
160 SB16-01 -5.9351 4.707 -0.025 False
161 SB16-02 -3.5883 4.0271 -0.0076 False
162 SB16-03 -3.3817 5.7826 -0.0063 False
163 SB16-04 -5.7721 6.4522 -0.0246 False
164 SB16-05 -2.2601 7.8844 -0.0029 False
165 SB16-06 -4.3191 8.0667 -0.0174 False
166 SB16-07 -7.4246 9.6129 -0.0485 False
167 SB16-08 -7.5152 6.9111 -0.0301 False
168 SB16-09 -10.0942 6.637 -0.0396 False
169 SB16-10 -8.3485 4.5803 -0.0111 False
170 SB16-11 -10.1957 4.8436 -0.0402 False
171 SB17-01 -15.26 2.8092 -0.0091 False
172 SB17-02 -12.4444 3.3136 -0.067 False
173 SB17-03 -14.0279 4.1458 -0.0352 False
174 SB17-04 -11.9234 5.4476 -0.0403 False
175 SB17-05 -12.5599 7.6668 -0.0395 False
176 SB17-06 -13.6077 6.1458 -0.048 False
177 SB17-07 -15.3687 7.6681 -0.0485 False
178 SB17-08 -16.9015 6.7031 -0.0385 False
179 SB17-09 -16.0527 5.0794 -0.0414 False
180 SB17-10 -19.0691 3.4259 -0.0505 False
181 SB18-01 -0.4956 -1.1775 0.017 False
182 SB18-02 2.7798 -1.8949 0.0266 False
183 SB18-03 1.9392 -0.2635 0.0135 False
184 SB18-04 1.0723 1.3252 0.0197 False
185 SB18-05 -0.3184 3.0689 -0.0081 False
186 SB18-06 -0.7976 1.2419 0.0289 False
187 SB18-07 -1.8826 4.3718 0.0065 False
188 SB18-08 -3.0958 2.3654 -0.0038 False
189 SB18-09 -2.1376 -0.5683 -0.0033 False
190 SB18-10 -2.2604 -2.8266 -0.0387 False
191 SB18-11 0.6836 -3.4279 -0.0026 False
192 SB19-01 -3.7152 -1.427 -0.0031 False
193 SB19-02 -5.8685 -1.505 0.0054 False
194 SB19-03 -5.7986 1.0515 -0.0052 False
195 SB19-04 -5.2339 2.8294 -0.0213 False
196 SB19-05 -7.9339 0.1616 -0.0135 False
197 SB19-06 -8.4194 1.936 -0.0205 False
198 SB19-07 -10.1902 1.8334 -0.0246 False
199 SB19-08 -9.6572 -0.5768 -0.016 False
200 SB19-09 -11.8921 0.2841 -0.0043 False
201 SB19-10 -10.1151 -2.2738 -0.066 False
202 SB19-11 -11.2569 -3.6833 -0.0182 False
203 SB20-01 -15.5966 -2.7487 0.0044 False
204 SB20-02 -13.9466 -3.3551 -0.0264 False
205 SB20-03 -12.0982 -1.556 -0.0005 False
206 SB20-04 -14.0661 -0.7451 -0.0091 False
207 SB20-05 -13.8977 1.6573 -0.0333 False
208 SB20-06 -16.4388 0.9374 -0.0191 False
209 SB20-07 -17.1207 2.8578 -0.0424 False
210 SB20-08 -18.6469 0.9038 -0.0341 False
211 SB20-09 -16.7513 -1.0612 -0.0104 False
212 SB20-10 -18.0519 -4.562 -0.0076 False
213 SB21-01 -4.8987 -10.1 0.0317 False
214 SB21-02 -4.7806 -7.9547 -0.0028 False
215 SB21-03 -2.5132 -7.9766 -0.015 False
216 SB21-04 -4.4681 -6.005 -0.0149 False
217 SB21-05 -4.1181 -3.1105 -0.0004 False
218 SB21-06 -5.983 -3.2932 0.0181 False
219 SB21-07 -7.6203 -2.4059 -0.0108 False
220 SB21-08 -6.4991 -4.9891 0.0017 False
221 SB21-09 -8.4162 -4.0749 -0.0045 False
222 SB21-10 -7.6799 -7.6094 -0.0086 False
223 SB21-11 -6.3063 -8.815 -0.0057 False
224 SB22-01 -13.3715 -10.4364 0.0059 False
225 SB22-02 -12.053 -8.3237 -0.0443 False
226 SB22-03 -9.5422 -8.1496 -0.0079 False
227 SB22-04 -9.9429 -6.3833 -0.0105 False
228 SB22-05 -11.6851 -5.8753 -0.0029 False
229 SB22-06 -14.1108 -5.9275 -0.0025 False
230 SB22-07 -15.6612 -4.8487 -0.0077 False
231 SB22-08 -17.4061 -6.2015 0.0057 False
232 SB22-09 -15.8127 -7.7998 -0.0222 False
233 SB22-10 -15.3209 -9.9718 0.0082 False
234 SB22-11 -13.9965 -7.7074 -0.0088 False
235 SB23-01 -9.0048 -14.8262 0.0203 False
236 SB23-02 -7.3241 -14.1833 0.0395 False
237 SB23-03 -6.5794 -11.0001 0.0242 False
238 SB23-04 -8.9755 -12.0721 0.0196 False
239 SB23-05 -9.7506 -9.9412 -0.009 False
240 SB23-06 -10.8309 -12.1219 -0.023 False
241 SB23-07 -11.61 -10.1253 -0.011 False
242 SB23-08 -12.621 -12.0048 -0.0445 False
243 SB23-09 -15.301 -12.5143 -0.0165 False
244 SB23-10 -11.9809 -15.1387 0.0055 False
245 SB24-01 -1.3902 -17.8176 0.0279 False
246 SB24-02 -2.6328 -16.1356 0.0452 False
247 SB24-03 -1.5134 -14.4041 0.0564 False
248 SB24-04 -2.8938 -13.0614 0.0762 False
249 SB24-05 -3.8967 -11.6548 0.0542 False
250 SB24-06 -5.98 -12.6178 0.0162 False
251 SB24-07 -4.6022 -14.7002 0.0598 False
252 SB24-08 -6.1376 -15.674 0.0366 False
253 SB24-09 -7.7249 -16.6298 0.0189 False
254 SB24-10 -6.0643 -18.0696 0.0415 False
255 SB24-11 -3.9287 -17.3424 0.0316 False
