idx name E N U flagged
41 SB04-10 -8.6131 -3.9094 -0.0183 False
42 SB04-11 -9.1957 -6.1531 -0.0245 False
43 SB05-01 -10.7259 -2.1299 -0.0468 False
44 SB05-02 -7.8103 -2.2731 -0.0194 False
45 SB05-03 -6.1463 -3.2164 -0.0118 False
46 SB05-04 -6.1031 -1.3591 0.0034 False
47 SB05-05 -4.1442 0.5478 -0.0007 False
48 SB05-06 -5.3399 1.9986 -0.0149 False
49 SB05-07 -7.4456 0.2105 -0.0181 False
50 SB05-08 -9.0468 -0.6724 -0.0031 False
51 SB05-09 -10.2515 2.1663 -0.0093 False
52 SB05-10 -10.5093 0.4416 -0.0153 False
53 SB06-01 -3.6474 -17.1863 -0.0138 False
54 SB06-02 -5.7985 -18.1069 -0.0106 False
55 SB06-03 -1.4539 -18.0109 -0.0015 False
56 SB06-04 1.2158 -18.9778 0.0141 False
57 SB06-05 2.1854 -17.5715 -0.005 False
58 SB06-06 -0.9297 -16.3416 0.0096 False
59 SB06-07 0.9474 -15.8858 0.0017 False
60 SB06-08 1.7093 -13.1289 0.023 False
61 SB06-09 0.292 -12.0942 -0.0122 False
62 SB06-10 -0.3755 -14.5845 -0.0099 False
63 SB06-11 -2.87 -15.58 -0.0147 False
64 SB07-01 -1.9675 -9.3577 -0.0069 False
65 SB07-02 -1.1738 -10.9283 -0.001 False
66 SB07-03 -0.1196 -8.2542 -0.0302 False
67 SB07-04 1.6026 -10.3832 -0.0063 False
68 SB07-05 3.8313 -9.0307 0.0185 False
69 SB07-06 1.9961 -7.3936 0.0215 False
70 SB07-07 3.0215 -5.9101 0.0501 False
71 SB07-08 1.2175 -3.2058 0.0401 False
72 SB07-09 0.3852 -6.1259 0.0352 False
73 SB07-10 -0.8701 -4.5933 0.0151 False
74 SB07-11 -1.6694 -7.3459 -0.0045 False
75 SB08-01 3.7485 -13.9093 0.0215 False
76 SB08-02 3.3975 -15.989 0.0189 False
77 SB08-03 4.8678 -16.9571 0.0231 False
78 SB08-04 6.4307 -16.2138 0.0382 False
79 SB08-05 8.3492 -16.4168 0.0269 False
80 SB08-06 6.5026 -13.7531 0.0188 False
81 SB08-07 6.4001 -11.9491 0.0126 False
82 SB08-08 5.0701 -10.4677 0.0007 False
83 SB08-09 4.609 -12.1964 0.0032 False
84 SB08-10 3.3325 -10.9098 -0.0211 False
85 SB09-01 5.0083 -5.5487 0.0461 False
86 SB09-02 4.2825 -7.2466 0.0229 False
87 SB09-03 5.6029 -8.3753 0.0212 False
88 SB09-04 7.9833 -8.6061 0.0112 False
89 SB09-05 6.9402 -5.188 0.0342 False
90 SB09-06 9.2596 -5.4678 0.0504 False
91 SB09-07 9.3081 -3.6578 0.0298 False
92 SB09-08 7.5665 -3.4872 0.0932 False
93 SB09-09 5.2017 -3.7256 0.0532 False
94 SB09-10 3.2008 -1.8323 0.0594 False
95 SB09-11 2.8601 -4.0077 0.036 False
96 SB10-01 8.1639 -12.1416 -0.013 False
97 SB10-02 8.217 -14.1588 0.04 False
98 SB10-03 10.7822 -16.1264 0.0321 False
99 SB10-04 10.5416 -13.4743 0.068 False
100 SB10-05 14.1209 -12.9316 0.0552 False
101 SB10-06 10.398 -11.6345 0.0589 False
102 SB10-07 12.9753 -11.1417 0.0609 False
103 SB10-08 10.9133 -9.899 0.0204 False
104 SB10-09 10.1489 -7.0818 -0.0069 False
105 SB10-10 8.5724 -10.3305 0.0019 False
106 SB10-11 6.8933 -10.0125 -0.005 False
107 SB11-01 12.526 -6.5921 0.0412 False
108 SB11-02 12.6283 -8.4411 0.0366 False
109 SB11-03 14.8902 -6.8662 0.0366 False
110 SB11-04 16.3081 -8.889 0.0366 False
111 SB11-05 17.0775 -7.2987 0.0406 False
112 SB11-06 16.9785 -4.5509 0.0986 False
113 SB11-07 18.5026 -3.1666 0.0831 False
114 SB11-08 13.766 -5.3792 0.0508 False
115 SB11-09 12.4675 -3.695 0.0477 False
116 SB11-10 10.9643 -4.6307 0.0411 False
117 SB12-01 12.6924 1.2823 0.049 False
118 SB12-02 12.9378 -1.1502 0.0499 False
119 SB12-03 14.0119 -2.6054 0.0265 False
120 SB12-04 14.5687 -0.2158 0.0379 False
121 SB12-05 15.5206 -3.5812 0.0449 False
122 SB12-06 17.3528 -1.6094 0.0843 False
123 SB12-07 17.3643 0.1875 0.08 False
124 SB12-08 19.3237 -1.5657 0.1131 False
125 SB12-09 18.5655 2.9127 0.0688 False
126 SB12-10 16.6148 1.9987 0.0448 False
127 SB12-11 11.0586 1.8997 -0.0047 False
128 SB13-01 10.1095 6.3599 0.0596 False
129 SB13-02 12.7883 5.0601 0.0404 False
130 SB13-03 14.3391 3.3392 0.0129 False
131 SB13-04 14.5758 5.1092 0.0163 False
132 SB13-05 16.5118 3.7982 0.0307 False
133 SB13-06 15.8471 6.8727 0.0369 False
134 SB13-07 14.3333 7.8544 0.0216 False
135 SB13-08 16.5604 10.1685 0.0449 False
136 SB13-09 14.0167 9.9892 0.0469 False
137 SB13-10 12.4991 8.3548 0.0393 False
138 SB13-11 10.7184 8.055 0.0451 False
139 SB14-01 7.3263 11.4314 0.0645 False
140 SB14-02 9.8947 12.8726 0.0661 False
141 SB14-03 8.103 9.8783 0.0296 False
142 SB14-04 10.0208 9.6644 0.0646 False
143 SB14-05 12.2081 10.1937 0.0478 False
144 SB14-06 11.0281 11.4802 0.0549 False
145 SB14-07 13.6696 11.7334 0.0212 False
146 SB14-08 11.7877 14.9792 0.0456 False
147 SB14-09 9.9971 14.7475 0.0511 False
148 SB14-10 8.7779 16.0878 0.0578 False
149 SB14-11 7.8622 14.3746 0.064 False
150 SB15-01 5.3776 -0.6252 0.0677 False
151 SB15-02 8.0609 0.7858 0.0023 False
152 SB15-03 6.6075 -1.9544 0.0711 False
153 SB15-04 8.3428 -0.8926 0.0223 False
154 SB15-05 10.806 -2.5248 0.0689 False
155 SB15-06 11.0807 -0.3588 0.0509 False
156 SB15-07 12.1795 3.3679 0.0226 False
157 SB15-08 9.4609 4.6207 0.0609 False
158 SB15-09 9.4978 2.8698 0.0322 False
159 SB15-10 5.8241 1.4592 0.0472 False
160 SB16-01 4.2057 6.2942 0.0331 False
161 SB16-02 3.67 3.91 0.0468 False
162 SB16-03 5.4771 3.8544 0.0432 False
163 SB16-04 5.9499 6.289 0.034 False
164 SB16-05 7.6395 2.9188 0.0363 False
165 SB16-06 7.6464 5.0065 0.0398 False
166 SB16-07 8.9507 8.2623 0.0417 False
167 SB16-08 6.2 8.1101 0.0248 False
168 SB16-09 5.7537 10.6491 0.0612 False
169 SB16-10 3.9529 8.7319 0.006 False
170 SB16-11 3.9646 10.5473 0.0596 False
171 SB17-01 1.4437 15.4235 -0.023 False
172 SB17-02 2.1858 12.6564 0.0003 False
173 SB17-03 2.8986 14.3576 0.009 False
174 SB17-04 4.3633 12.3648 0.0564 False
175 SB17-05 6.5294 13.1497 0.0661 False
176 SB17-06 4.9156 14.1133 0.0407 False
177 SB17-07 6.3253 15.9404 0.0307 False
178 SB17-08 5.1963 17.3894 0.0211 False
179 SB17-09 3.6489 16.4507 0.0109 False
180 SB17-10 1.7925 19.2524 -0.0317 False
181 SB18-01 -1.1868 0.3634 0.0209 False
182 SB18-02 -1.6559 -2.9651 0.0078 False
183 SB18-03 -0.1103 -1.9866 0.0294 False
184 SB18-04 1.4385 -0.9908 0.0576 False
185 SB18-05 3.0039 0.6087 0.0774 False
186 SB18-06 1.1424 0.8908 0.0377 False
187 SB18-07 4.1676 2.2871 0.0177 False
188 SB18-08 2.0588 3.3212 -0.0021 False
189 SB18-09 -0.7279 2.06 0.0157 False
190 SB18-10 -3.0376 1.9713 -0.0018 False
191 SB18-11 -3.3701 -1.0049 0.0043 False
192 SB19-01 -1.7632 3.5418 0.0208 False
193 SB19-02 -1.9807 5.6902 0.0107 False
194 SB19-03 0.5096 5.8848 0.0259 False
195 SB19-04 2.3925 5.4403 0.0181 False
196 SB19-05 -0.5487 7.8897 -0.0147 False
197 SB19-06 1.1616 8.5215 0.0004 False
198 SB19-07 0.9238 10.2837 0.0245 False
199 SB19-08 -1.3993 9.5471 0.0071 False
200 SB19-09 -0.7711 11.84 -0.0329 False
201 SB19-10 -3.1755 9.8999 -0.0174 False
202 SB19-11 -4.6716 10.8663 -0.0328 False
203 SB20-01 -4.0658 15.2735 -0.0209 False
204 SB20-02 -4.5783 13.5957 -0.0259 False
205 SB20-03 -2.6189 11.8898 -0.0511 False
206 SB20-04 -1.9862 13.8942 0.0003 False
207 SB20-05 0.4106 14.0076 0.0121 False
208 SB20-06 -0.5124 16.4244 -0.0413 False
209 SB20-07 1.3475 17.3274 -0.0045 False
210 SB20-08 -0.7283 18.6686 -0.0443 False
211 SB20-09 -2.4755 16.5819 -0.0299 False
212 SB20-10 -6.1448 17.5659 -0.0489 False
213 SB21-01 -10.5118 3.9638 -0.0407 False
214 SB21-02 -8.3644 4.082 -0.0552 False
215 SB21-03 -8.1863 1.8305 -0.0095 False
216 SB21-04 -6.3931 3.8975 -0.0512 False
217 SB21-05 -3.4826 3.8447 0.0101 False
218 SB21-06 -3.789 5.6399 -0.0037 False
219 SB21-07 -3.0786 7.3447 -0.0122 False
220 SB21-08 -5.5108 6.0496 -0.0278 False
221 SB21-09 -4.8125 8.0438 -0.0259 False
222 SB21-10 -8.2134 7.0166 -0.0439 False
223 SB21-11 -9.3551 5.539 -0.069 False
224 SB22-01 -11.5208 12.3953 -0.1002 False
225 SB22-02 -9.3126 11.3061 -0.0734 False
226 SB22-03 -8.9782 8.8122 -0.0474 False
227 SB22-04 -7.2597 9.4691 -0.0706 False
228 SB22-05 -6.8429 11.1434 -0.0322 False
229 SB22-06 -7.1724 13.5405 -0.0334 False
230 SB22-07 -6.2086 15.1567 -0.038 False
231 SB22-08 -7.7017 16.7779 -0.0514 False
232 SB22-09 -9.1659 15.094 -0.0605 False
233 SB22-10 -11.2327 14.3685 -0.0813 False
234 SB22-11 -8.9254 13.2423 -0.0497 False
235 SB23-01 -15.5821 7.6819 -0.0761 False
236 SB23-02 -14.7931 6.0735 -0.0618 False
237 SB23-03 -11.5117 5.6542 -0.0653 False
238 SB23-04 -12.7829 7.8894 -0.0739 False
239 SB23-05 -10.7396 8.9141 -0.0607 False
240 SB23-06 -13.0304 9.7354 -0.0662 False
241 SB23-07 -11.13 10.6585 -0.0563 False
242 SB23-08 -13.0761 11.4838 -0.0579 False
243 SB23-09 -13.8202 14.1102 -0.0839 False
244 SB23-10 -16.1434 10.6225 -0.0849 False
245 SB24-01 -17.8497 -0.1229 -0.0587 False
246 SB24-02 -16.3204 1.2185 -0.0442 False
247 SB24-03 -14.5097 0.2646 -0.0451 False
248 SB24-04 -13.2854 1.7465 -0.0551 False
249 SB24-05 -11.9543 2.8657 -0.0344 False
250 SB24-06 -13.1146 4.8641 -0.052 False
251 SB24-07 -15.0889 3.4108 -0.0704 False
252 SB24-08 -16.1708 4.7467 -0.0547 False
253 SB24-09 -17.2435 6.2406 -0.0793 False
254 SB24-10 -18.5129 4.4315 -0.1019 False
255 SB24-11 -17.5978 2.4593 -0.0649 False
